toilet_id,toilet_lat,toilet_long,borehole_id,borehole_type,distance_m,surviving_fio_load,Q_L_per_day,concentration_CFU_per_L
206664,-6.109726999999992,39.220707,privbh_2141,private,4.933617756496615,12737005216.585287,2000.0,6368502.608292644
206650,-6.109701000000002,39.220814,privbh_2141,private,9.312939297541996,12681347735.227427,2000.0,6340673.867613713
205847,-6.110138000000004,39.223121,privbh_2137,private,2.753715569088114,12764800927.075964,2000.0,6382400.463537982
206279,-6.110500999999998,39.223015,privbh_2157,private,2.4839337211502475,12768245103.225843,2000.0,6384122.551612922
206159,-6.111388999999998,39.224105,privbh_2153,private,9.619746964981896,12677457597.301373,2000.0,6338728.798650687
206177,-6.110779000000004,39.224585,privbh_2154,private,6.265859470604334,12720047745.15645,2000.0,6360023.872578225
205286,-6.107021000000006,39.22428,privbh_2124,private,8.70485899820619,12689061357.967573,2000.0,6344530.678983786
205349,-6.107008000000002,39.222821,privbh_2130,private,6.503904255620362,12717020164.489752,2000.0,6358510.082244876
205380,-6.105978000000002,39.223282,privbh_2162,private,6.244908663214352,12720314243.218416,2000.0,6360157.121609208
205381,-6.105897999999996,39.223262,privbh_2162,private,8.370304373324972,12693307252.332478,2000.0,6346653.626166238
206140,-6.112005000000002,39.22398700000001,privbh_2152,private,4.03854572780429,101987286858.86002,2000.0,50993643.42943001
206097,-6.112478999999994,39.225232,privbh_2005,private,3.7686697416491035,12751851811.604116,2000.0,6375925.905802058
206082,-6.112562000000008,39.22524500000001,privbh_2005,private,7.368830451967326,12706025636.023272,2000.0,6353012.818011636
205944,-6.110309000000008,39.226641,privbh_2114,private,2.4678804502361857,127684500769.6883,2000.0,63842250.38484415
205869,-6.108933,39.224517,privbh_2139,private,6.58740491463055,127159583292.5796,2000.0,63579791.6462898
206160,-6.110333000000002,39.223967,privbh_2156,private,1.685055579138973,12778449450.622992,2000.0,6389224.725311495
206161,-6.110265999999994,39.224029,privbh_2156,private,8.538857168142554,12691167940.218203,2000.0,6345583.970109101
206017,-6.112764000000008,39.225444,privbh_2006,private,9.242882853454674,12682236176.476145,2000.0,6341118.088238073
206211,-6.111328000000002,39.223482,privbh_2148,private,9.975391699953372,12672949727.90159,2000.0,6336474.8639507955
206250,-6.110956000000006,39.222005,privbh_2143,private,1.1450229362424078,12785352094.110579,2000.0,6392676.047055289
206258,-6.110900999999998,39.222016,privbh_2143,private,6.096786053222841,12722198548.914728,2000.0,6361099.274457364
206244,-6.111295000000006,39.22233,privbh_2145,private,8.681390043112678,12689359160.473305,2000.0,6344679.580236652
206262,-6.110884,39.22204100000001,privbh_2143,private,9.072578789693868,12684396196.759468,2000.0,6342198.098379734
206236,-6.111641000000002,39.222814,privbh_2147,private,8.83069996935449,126874646546.30785,2000.0,63437323.27315392
206238,-6.111518000000006,39.222592,privbh_2146,private,8.4838558477193,12691865990.409292,2000.0,6345932.995204646
205162,-6.108225000000004,39.221987,privbh_2161,private,8.027473159045071,12697659660.299047,2000.0,6348829.830149524
207119,-6.113152,39.223600000000005,privbh_1913,private,6.124408487744881,12721847135.6718,2000.0,6360923.5678359
209457,-6.113187999999998,39.223475,privbh_1913,private,9.572039865076823,126780624164.6448,2000.0,63390312.082322404
209463,-6.113170000000006,39.223537,privbh_1913,private,3.62024919098898,12753744588.931982,2000.0,6376872.294465991
209507,-6.113824,39.225299,privbh_1829,private,9.423920947289716,126799404164.29472,2000.0,63399702.08214736
209509,-6.113562999999998,39.22553,privbh_1837,private,5.821499103001425,127257012862.60191,2000.0,63628506.43130095
209399,-6.111682999999992,39.221328,privbh_1915,private,9.706589630982807,12676356700.888592,2000.0,6338178.350444295
207048,-6.112567000000002,39.221312,privbh_1936,private,5.48518202228488,12729981876.744354,2000.0,6364990.938372177
209386,-6.112447000000004,39.221266,privbh_1936,private,9.918163811967739,12673674994.801617,2000.0,6336837.497400808
209452,-6.111716,39.22283,privbh_2147,private,1.8562774752009714,12776261687.581135,2000.0,6388130.8437905675
209426,-6.112924999999998,39.22297,privbh_1874,private,6.777461451671059,12713541807.897863,2000.0,6356770.903948932
209421,-6.112848000000002,39.223085,privbh_1874,private,8.930017872498054,12686204624.817871,2000.0,6343102.312408935
206205,-6.111675000000008,39.222854,privbh_2147,private,4.358485516525664,12744332785.884712,2000.0,6372166.392942356
206173,-6.112016000000002,39.223545,privbh_2151,private,4.070134184892399,12748008161.088501,2000.0,6374004.08054425
206174,-6.112014000000004,39.223551,privbh_2151,private,3.701513834927279,12752708202.53044,2000.0,6376354.10126522
209438,-6.11253,39.223793,privbh_1820,private,5.877056423005788,12724994300.04086,2000.0,6362497.15002043
209668,-6.113846000000002,39.228265,privbh_1827,private,3.168236649665853,12759510744.524157,2000.0,6379755.372262078
209803,-6.113319000000004,39.228554,privbh_1871,private,4.320026129172997,12744822934.541224,2000.0,6372411.467270612
209576,-6.114591000000006,39.228435,privbh_1825,private,8.743353926766648,12688572902.858683,2000.0,6344286.451429341
209578,-6.11427,39.228512,privbh_1826,private,1.7550753283393337,12777554738.121426,2000.0,6388777.369060713
209674,-6.114147999999994,39.228564,privbh_1833,private,8.061907831975835,12697222428.069677,2000.0,6348611.214034839
209577,-6.114304000000006,39.228571,privbh_1826,private,8.195343046463673,12695528284.503305,2000.0,6347764.142251653
209570,-6.114762,39.228763,privbh_1824,private,6.628372867347824,12715437393.149288,2000.0,6357718.696574644
206072,-6.110382999999994,39.226696,privbh_2114,private,8.049323117718197,12697382219.991266,2000.0,6348691.109995633
208936,-6.110159999999996,39.216726,privbh_1949,private,4.826396809724403,12738370963.560684,2000.0,6369185.481780342
209096,-6.110613999999992,39.216647,privbh_1948,private,9.978962006408215,12672904481.668148,2000.0,6336452.240834074
209125,-6.111622999999992,39.216053,privbh_1923,private,6.098447548898827,12722177411.054409,2000.0,6361088.705527204
206670,-6.109859000000008,39.21867,privbh_1937,private,7.472130108616033,12704713175.727217,2000.0,6352356.587863608
206841,-6.109189999999998,39.217015,privbh_1952,private,4.467057283159245,12742949186.270868,2000.0,6371474.593135434
209251,-6.111035999999998,39.218151,privbh_1940,private,6.91974952655078,127117329512.01538,2000.0,63558664.75600769
209407,-6.111462000000002,39.22025,privbh_1920,private,5.523183659013794,12729498125.78923,2000.0,6364749.062894615
206994,-6.109849000000002,39.218552,privbh_1953,private,7.205259019541796,12708104148.825014,2000.0,6354052.074412507
209167,-6.109986999999994,39.218626,privbh_1937,private,7.5697814999803805,12703472603.381516,2000.0,6351736.301690758
209179,-6.109827000000006,39.21868,privbh_1953,private,9.447668699811905,12679639299.9179,2000.0,6339819.6499589505
209181,-6.109898999999994,39.218636,privbh_1937,private,2.900878553633004,12762922559.090923,2000.0,6381461.279545462
209183,-6.109966000000006,39.218613,privbh_1937,private,6.175632148508645,12721195492.779745,2000.0,6360597.746389872
208934,-6.109730000000004,39.217501,privbh_1943,private,9.02014792043718,12685061268.113043,2000.0,6342530.634056522
208940,-6.109844,39.216736,privbh_1950,private,1.634015968257799,12779101674.355097,2000.0,6389550.837177549
208982,-6.109829999999996,39.217969,privbh_1942,private,8.429134055428982,126925605310.6688,2000.0,63462802.6553344
208989,-6.109809000000006,39.217406,privbh_1945,private,9.742581322382787,126759004655.80528,2000.0,63379502.327902645
209150,-6.110395000000002,39.218109,privbh_1941,private,6.9546180201809475,12711289719.949547,2000.0,6355644.859974774
209341,-6.112565000000004,39.22064,privbh_1917,private,9.832430754769769,12674761594.282936,2000.0,6337380.797141468
209046,-6.111944,39.218014,privbh_1969,private,7.7957826110885415,12700601928.858253,2000.0,6350300.964429127
209023,-6.111725000000006,39.217411,privbh_1926,private,7.6396866579039715,12702584596.161503,2000.0,6351292.298080752
209332,-6.112229000000008,39.220688,privbh_1919,private,9.138472122937989,12683560407.15066,2000.0,6341780.20357533
209349,-6.112240999999996,39.220351,privbh_1918,private,7.073460770428603,12709779165.081059,2000.0,6354889.582540529
206601,-6.110207000000004,39.219713,privbh_2186,private,8.536059112389522,12691203450.86335,2000.0,6345601.725431675
206602,-6.110149000000004,39.219582,privbh_2186,private,9.42946001283664,12679870181.60289,2000.0,6339935.090801445
206732,-6.107542000000004,39.216451000000006,privbh_2170,private,8.829171914975653,12687484041.781515,2000.0,6343742.020890757
206770,-6.107458000000002,39.21653,privbh_2170,private,4.600268610210644,12741251794.157656,2000.0,6370625.897078828
208919,-6.108449000000008,39.217107,privbh_2190,private,3.0738767304645136,12760714787.732876,2000.0,6380357.3938664375
206700,-6.106438000000002,39.218207,privbh_2171,private,3.27580312810014,102065106581.61153,2000.0,51032553.290805764
206893,-6.106460000000002,39.218201,privbh_2171,private,5.390399148504397,12731188518.193377,2000.0,6365594.259096689
206819,-6.108840999999994,39.217454,privbh_2178,private,4.996960105381366,12736198450.308617,2000.0,6368099.225154309
206820,-6.108771999999998,39.217564,privbh_2179,private,4.164392924247146,12746806606.53935,2000.0,6373403.303269675
206827,-6.109004000000008,39.217459,privbh_2187,private,9.943651813464056,12673351972.271002,2000.0,6336675.9861355005
206830,-6.108950000000008,39.21738,privbh_2187,private,1.7592424915616671,12777501492.076193,2000.0,6388750.746038096
206831,-6.108991999999992,39.21738,privbh_2187,private,5.736097682327475,12726788125.63726,2000.0,6363394.062818631
206836,-6.108795000000006,39.216861,privbh_2177,private,7.104067336444938,12709390168.338947,2000.0,6354695.0841694735
208943,-6.108884999999998,39.216878,privbh_2177,private,7.5320549284440395,12703951870.88995,2000.0,6351975.935444975
206978,-6.107690999999996,39.21824,privbh_2181,private,8.030752872645884,126976180156.80254,2000.0,63488090.07840127
206986,-6.107753000000004,39.218301,privbh_2181,private,2.1929523009277223,127719609659.17015,2000.0,63859804.829585075
207005,-6.107769000000006,39.218295,privbh_2181,private,3.98077298515162,127491473892.92723,2000.0,63745736.946463615
206940,-6.108356000000006,39.218559,privbh_2174,private,6.266261609936876,127200426299.25972,2000.0,63600213.14962986
206858,-6.108211000000004,39.217253,privbh_2189,private,1.0746242636126981,12786252197.609781,2000.0,6393126.09880489
206866,-6.108418000000004,39.21762,privbh_2182,private,8.29177192487664,12694304127.97294,2000.0,6347152.06398647
209248,-6.109710999999994,39.219464,privbh_2185,private,6.980079464720109,101687728610.17245,2000.0,50843864.305086225
222940,-6.190279999999996,39.246476,privbh_5380,private,3.7115665798896904,102020640027.61342,2000.0,51010320.01380671
222904,-6.190255999999996,39.246645,privbh_5381,private,2.5776810106406005,12767048170.961323,2000.0,6383524.085480661
222901,-6.190285999999994,39.246665,privbh_5381,private,3.936512791997564,12749711681.506472,2000.0,6374855.840753236
223090,-6.190557,39.246814,privbh_4766,private,7.816998125416902,127003324819.14293,2000.0,63501662.40957146
223072,-6.190807000000006,39.247491,privbh_4767,private,8.592108070518536,101523937136.53418,2000.0,50761968.56826709
224034,-6.196071999999994,39.246643,privbh_4116,private,7.861713795053068,12699764590.739672,2000.0,6349882.295369836
223754,-6.193713000000002,39.247137,privbh_4095,private,8.990707124442606,12685434731.911524,2000.0,6342717.365955762
223755,-6.193793999999994,39.24719,privbh_4095,private,9.30390434902662,12681462311.06891,2000.0,6340731.155534456
223936,-6.195769000000008,39.247457,privbh_4100,private,6.720651848940663,12714264079.67306,2000.0,6357132.03983653
223939,-6.195834000000006,39.247416,privbh_4100,private,6.719193179548306,101714261004.75557,2000.0,50857130.502377786
223993,-6.196441000000004,39.247373,privbh_4105,private,6.049822138809035,127227960471.88855,2000.0,63613980.23594428
223993,-6.196441000000004,39.247373,privbh_4106,private,8.617679599437334,126901676309.29109,2000.0,63450838.15464555
223960,-6.195346999999992,39.247587,privbh_4108,private,9.49358524681527,12679057108.030222,2000.0,6339528.554015111
223039,-6.193332000000006,39.248004,privbh_9142,private,7.77743573952938,101606679578.46513,2000.0,50803339.78923257
223807,-6.193637000000004,39.24797,privbh_4103,private,8.61281826983704,12690229322.166594,2000.0,6345114.661083297
223829,-6.193947000000008,39.248331,privbh_4516,private,7.436043298687957,12705171656.569284,2000.0,6352585.828284643
223852,-6.193976999999996,39.24828,privbh_4516,private,2.739300407882218,12764984935.065338,2000.0,6382492.467532669
223817,-6.194891,39.248013,privbh_4107,private,5.717308389757754,12727027255.229357,2000.0,6363513.627614679
223847,-6.194670000000008,39.248028,privbh_4096,private,9.523008722062562,12678684051.59558,2000.0,6339342.02579779
223832,-6.194742000000006,39.248042,privbh_4096,private,4.644230010815302,12740691683.19505,2000.0,6370345.8415975245
223831,-6.194717000000008,39.248052,privbh_4096,private,4.0444181806942705,12748335993.135136,2000.0,6374167.996567568
223808,-6.194742999999998,39.24816200000001,privbh_4096,private,8.7178140240116,12688896971.915049,2000.0,6344448.485957525
223816,-6.194672000000002,39.248494,privbh_5123,private,5.454995788223491,12730366152.756779,2000.0,6365183.076378389
223926,-6.195341000000004,39.248103,privbh_4097,private,8.739952129243568,12688616066.88797,2000.0,6344308.033443985
223926,-6.195341000000004,39.248103,privbh_4113,private,8.370638705366952,12693303008.553854,2000.0,6346651.504276927
223927,-6.195400999999994,39.24812000000001,privbh_4113,private,5.590772166981113,12728637787.07857,2000.0,6364318.893539284
223946,-6.195292000000006,39.2481,privbh_4097,private,5.551046887679859,101833147566.5075,2000.0,50916573.78325375
254902,-6.195376000000002,39.248239,privbh_4113,private,8.017532138891557,12697785888.617052,2000.0,6348892.944308526
223979,-6.195914000000002,39.248105,privbh_4514,private,5.1795786551173055,127338727965.78691,2000.0,63669363.98289345
223986,-6.195962000000008,39.248142,privbh_4514,private,9.944084777021917,126733464851.7263,2000.0,63366732.425863154
254879,-6.196035999999994,39.248388,privbh_5097,private,7.079161369416167,12709706711.93333,2000.0,6354853.355966665
254881,-6.196181999999994,39.248504,privbh_5132,private,8.491789177247853,12691765302.053455,2000.0,6345882.651026728
247207,-6.196010999999992,39.248838,privbh_5133,private,6.69480886751892,101716741267.27338,2000.0,50858370.63363669
254884,-6.196195000000002,39.248881,privbh_5098,private,2.9586794269037138,12762184872.341196,2000.0,6381092.4361705985
254730,-6.193758000000002,39.249059,privbh_5120,private,9.723732104002286,12676139398.648415,2000.0,6338069.699324207
254731,-6.193773000000002,39.248943,privbh_5120,private,5.109516381606673,12734764991.911665,2000.0,6367382.495955832
254733,-6.193211000000002,39.249338,privbh_5145,private,2.2633304780831884,12771062130.21511,2000.0,6385531.065107555
254935,-6.196758999999998,39.249551,privbh_5316,private,9.887730765025115,12674060699.216719,2000.0,6337030.349608359
254938,-6.196727000000008,39.24891,privbh_5096,private,3.820819895601381,12751186817.908876,2000.0,6375593.408954438
254712,-6.195083999999994,39.249471,privbh_5178,private,6.016514403699564,12723219821.766891,2000.0,6361609.910883445
254707,-6.195114999999994,39.249564,privbh_5178,private,9.114994263384078,12683858193.49622,2000.0,6341929.09674811
254920,-6.196635999999996,39.249739,privbh_5102,private,8.717990905497212,12688894727.4843,2000.0,6344447.36374215
254920,-6.196635999999996,39.249739,privbh_5103,private,7.334269497511873,12706464775.985092,2000.0,6353232.387992546
254923,-6.195982999999998,39.249964,privbh_5106,private,8.468410409667005,12692062023.353119,2000.0,6346031.011676559
254931,-6.195349000000008,39.249304,privbh_5134,private,8.552068401220613,12691000275.348043,2000.0,6345500.137674022
254933,-6.195351999999994,39.249635,privbh_5171,private,7.211542651430584,12708024296.027422,2000.0,6354012.148013711
254941,-6.195473000000002,39.249252,privbh_5134,private,8.913233255918865,12686417559.685354,2000.0,6343208.7798426775
254945,-6.195361999999998,39.249811,privbh_5136,private,8.33128356126891,12693802565.152834,2000.0,6346901.282576417
254945,-6.195361999999998,39.249811,privbh_5856,private,2.387981669922001,12769470301.313278,2000.0,6384735.150656639
254953,-6.195420000000008,39.249258,privbh_5134,private,6.489824086503502,12717199223.54492,2000.0,6358599.61177246
254971,-6.195377000000004,39.249244,privbh_5134,private,9.622982924164043,101419332589.05946,2000.0,50709666.29452973
224019,-6.196893,39.247645000000006,privbh_4515,private,2.5235332993455546,127677394961.16444,2000.0,63838697.48058222
224009,-6.196960999999996,39.248165,privbh_4512,private,7.502949386104289,127043216316.8003,2000.0,63521608.15840015
254580,-6.197009999999996,39.2482,privbh_4512,private,4.774591372459426,12739030897.53243,2000.0,6369515.448766216
254720,-6.194805000000008,39.248715,privbh_5122,private,6.378197858586593,12718618875.757648,2000.0,6359309.437878824
254720,-6.194805000000008,39.248715,privbh_5124,private,5.206368048342785,12733531668.422388,2000.0,6366765.834211194
254722,-6.194754999999998,39.248722,privbh_5124,private,9.636354853623121,12677247053.245695,2000.0,6338623.526622848
254723,-6.194483999999996,39.248829,privbh_5185,private,8.463997785017883,12692118028.782417,2000.0,6346059.014391209
254771,-6.194917999999994,39.248753,privbh_5122,private,9.335370772731908,101448506216.646,2000.0,50724253.108323
254771,-6.194917999999994,39.248753,privbh_5124,private,8.973212655037146,101485253270.42064,2000.0,50742626.63521032
234778,-6.193236999999992,39.249402,privbh_5145,private,5.508443237250485,12729685765.343382,2000.0,6364842.882671691
254688,-6.194177999999996,39.249593,privbh_5119,private,7.555079527278594,12703659370.86187,2000.0,6351829.685430935
254692,-6.19420600000001,39.249674,privbh_5119,private,2.981377476995177,12761895198.917212,2000.0,6380947.599458606
254740,-6.193272999999996,39.249733,privbh_5144,private,9.083146300525156,12684262154.973515,2000.0,6342131.077486757
254381,-6.196238999999998,39.251473,privbh_5126,private,9.783980905062949,12675375699.453781,2000.0,6337687.84972689
254778,-6.194968000000004,39.25080400000001,privbh_5114,private,3.354961600627775,12757128447.930117,2000.0,6378564.223965058
254779,-6.195043999999994,39.250893,privbh_5114,private,9.614838088504179,12677519829.527514,2000.0,6338759.914763757
254783,-6.194366000000008,39.250439,privbh_5116,private,9.106491772708472,12683966038.340715,2000.0,6341983.019170358
254784,-6.194408999999998,39.250433,privbh_5116,private,7.79635658591058,12700594639.034613,2000.0,6350297.319517306
254789,-6.194251,39.251053,privbh_5113,private,2.395704646644004,102154973466.97762,2000.0,51077486.733488806
254813,-6.193707000000006,39.251295,privbh_5175,private,6.99437226285317,101686275218.38138,2000.0,50843137.60919069
254871,-6.193866,39.251135,privbh_5141,private,1.8471824823462408,102211023104.94653,2000.0,51105511.55247327
254892,-6.196272,39.249322,privbh_5099,private,7.883605745078319,12699486571.171125,2000.0,6349743.285585563
254893,-6.196252999999992,39.249364,privbh_5099,private,7.558551558288556,12703615263.439165,2000.0,6351807.631719583
254893,-6.196252999999992,39.249364,privbh_5312,private,8.915555348682249,12686388100.681149,2000.0,6343194.050340574
254546,-6.196619000000004,39.249411,privbh_5129,private,3.0649547362517024,12760828639.264254,2000.0,6380414.319632127
254943,-6.196213000000002,39.249685,privbh_5101,private,1.7163727255325016,12778049272.317118,2000.0,6389024.636158559
254943,-6.196213000000002,39.249685,privbh_5105,private,3.2920138600372377,12757931505.617405,2000.0,6378965.752808702
254894,-6.196164000000002,39.2497,privbh_5101,private,6.3225077210222675,12719327197.115541,2000.0,6359663.598557771
254894,-6.196164000000002,39.2497,privbh_5105,private,2.8948020301726185,12763000113.524906,2000.0,6381500.056762453
254897,-6.196533999999994,39.249817,privbh_5102,private,6.0514223024693985,12722775688.64925,2000.0,6361387.844324625
254319,-6.196593,39.249827,privbh_5102,private,6.865716143391706,12712419827.695667,2000.0,6356209.913847834
254319,-6.196593,39.249827,privbh_5103,private,9.736554267253455,12675976864.161674,2000.0,6337988.432080837
254948,-6.196406000000006,39.249379000000005,privbh_5099,private,9.554661549481834,12678282741.74872,2000.0,6339141.37087436
223026,-6.191943,39.248202,privbh_5580,private,9.242439915121594,126822417939.25943,2000.0,63411208.96962971
223093,-6.190954999999996,39.24691,privbh_4763,private,4.656718737694222,12740532569.169937,2000.0,6370266.284584968
223094,-6.190901999999998,39.246892,privbh_4763,private,1.6502231720243357,12778894562.528664,2000.0,6389447.281264332
252156,-6.190927999999998,39.246841,privbh_4763,private,6.75413525849631,12713838369.888828,2000.0,6356919.1849444145
252160,-6.190927999999998,39.246841,privbh_4763,private,6.75413525849631,12713838369.888828,2000.0,6356919.1849444145
252161,-6.190927999999998,39.246841,privbh_4763,private,6.75413525849631,12713838369.888828,2000.0,6356919.1849444145
252164,-6.190927999999998,39.246841,privbh_4763,private,6.75413525849631,12713838369.888828,2000.0,6356919.1849444145
252166,-6.190927999999998,39.246841,privbh_4763,private,6.75413525849631,101710706959.11064,2000.0,50855353.47955532
252172,-6.190927999999998,39.246841,privbh_4763,private,6.75413525849631,12713838369.888828,2000.0,6356919.1849444145
252185,-6.190927999999998,39.246841,privbh_4763,private,6.75413525849631,12713838369.888828,2000.0,6356919.1849444145
252186,-6.190927999999998,39.246841,privbh_4763,private,6.75413525849631,12713838369.888828,2000.0,6356919.1849444145
252189,-6.190927999999998,39.246841,privbh_4763,private,6.75413525849631,12713838369.888828,2000.0,6356919.1849444145
252191,-6.190927999999998,39.246841,privbh_4763,private,6.75413525849631,12713838369.888828,2000.0,6356919.1849444145
223032,-6.192506000000002,39.247845,privbh_5582,private,5.688956782428941,12727388092.02369,2000.0,6363694.046011845
223011,-6.192443999999998,39.247625,privbh_5588,private,6.977263307496605,101688014979.20717,2000.0,50844007.48960359
223019,-6.192220999999996,39.247419,privbh_9146,private,7.832617503650091,101601072897.33424,2000.0,50800536.448667124
223033,-6.192197999999992,39.247926,privbh_5584,private,9.813007557356274,12675007781.070412,2000.0,6337503.890535206
223098,-6.191182000000008,39.247246,privbh_9140,private,9.09991024265761,101472396148.1526,2000.0,50736198.0740763
223499,-6.191532000000008,39.246217,privbh_5565,private,7.968028976207252,101587315877.88998,2000.0,50793657.938944995
223501,-6.191515000000008,39.246217,privbh_5565,private,7.5869649115114814,101626034530.0749,2000.0,50813017.265037455
254962,-6.195330999999994,39.251411,privbh_5109,private,2.479962888926594,12768295803.885601,2000.0,6384147.901942801
254952,-6.195877000000006,39.250514,privbh_5108,private,7.148192962284309,12708829370.916592,2000.0,6354414.685458296
254960,-6.195427999999996,39.250602,privbh_5107,private,1.3398967948755967,12782860805.965366,2000.0,6391430.402982683
253477,-6.200379999999994,39.253009,privbh_4647,private,7.779026137361449,12700814747.943838,2000.0,6350407.373971919
254012,-6.198901000000002,39.257912,privbh_4712,private,8.817242730467989,101501083152.17876,2000.0,50750541.576089375
254017,-6.198764000000008,39.258424,privbh_4421,private,5.65676696640702,101822382327.19075,2000.0,50911191.16359538
254235,-6.199863999999998,39.250718,privbh_4849,private,3.284106569229708,127580323866.90771,2000.0,63790161.93345386
253988,-6.199968000000004,39.256569000000006,privbh_4338,private,4.25012086961208,12745713895.837599,2000.0,6372856.9479188
254205,-6.198850999999996,39.252936,privbh_4838,private,9.165841165100924,12683213275.001457,2000.0,6341606.6375007285
254176,-6.198752999999996,39.25422,privbh_4955,private,9.167117175296017,12683197091.102337,2000.0,6341598.545551169
254152,-6.198356,39.254265,privbh_4958,private,6.3275782494528885,12719262703.568878,2000.0,6359631.351784439
254148,-6.198366999999998,39.254282,privbh_4958,private,8.08089999847022,12696981282.597252,2000.0,6348490.641298626
254160,-6.198447,39.254505,privbh_4956,private,6.2529477770729995,12720211983.574936,2000.0,6360105.991787468
254163,-6.198455999999992,39.254601,privbh_4956,private,8.883716029510882,12686792033.071451,2000.0,6343396.016535725
254020,-6.198747,39.258403,privbh_4421,private,2.6637348176685465,12765949565.131987,2000.0,6382974.782565993
254187,-6.199648999999996,39.252714000000005,privbh_4842,private,5.9869111942811655,12723596475.482803,2000.0,6361798.237741401
254217,-6.198494000000002,39.252407,privbh_4952,private,4.392167635203687,12743903536.984392,2000.0,6371951.768492196
254217,-6.198494000000002,39.252407,privbh_5128,private,4.763319917554211,12739174485.753952,2000.0,6369587.242876976
254217,-6.198494000000002,39.252407,privbh_5183,private,4.601597500974258,12741234862.437078,2000.0,6370617.431218539
254231,-6.198588000000006,39.252556,privbh_4953,private,5.624135303897466,12728213126.877357,2000.0,6364106.563438679
254215,-6.198558000000004,39.252008,privbh_4831,private,6.061408790748763,12722648633.433372,2000.0,6361324.316716686
254257,-6.199096,39.25128300000001,privbh_4936,private,8.458913161162346,101537460508.74074,2000.0,50768730.25437037
254258,-6.198727,39.251256,privbh_4851,private,9.50249721032686,12678944113.239416,2000.0,6339472.056619708
254259,-6.199039000000004,39.251362,privbh_4937,private,5.103859104952862,12734837036.204134,2000.0,6367418.518102067
254268,-6.198975999999994,39.251443,privbh_4937,private,9.16460016209108,12683229014.917072,2000.0,6341614.507458536
254272,-6.198594000000002,39.25156,privbh_4852,private,7.863642527127842,12699740096.319986,2000.0,6349870.048159993
254277,-6.198632999999994,39.251908,privbh_4831,private,8.116398479995453,12696530567.041672,2000.0,6348265.283520835
254278,-6.198522,39.251945,privbh_4831,private,6.48464502146804,12717265086.917322,2000.0,6358632.543458661
254290,-6.198517999999994,39.251213,privbh_4829,private,9.862248445238594,12674383667.799427,2000.0,6337191.833899713
254185,-6.199950000000008,39.251932,privbh_4646,private,9.71024658727307,12676310344.090979,2000.0,6338155.17204549
254275,-6.198593000000002,39.251093,privbh_4829,private,9.476997154338456,12679267431.146473,2000.0,6339633.715573236
254142,-6.198609999999994,39.254972,privbh_4960,private,9.208335345793628,126826743236.96016,2000.0,63413371.61848008
254139,-6.198759,39.255006,privbh_4863,private,9.079528688119774,126843080418.00642,2000.0,63421540.20900321
253901,-6.198363,39.255592,privbh_4399,private,8.30974717560765,101552607573.79361,2000.0,50776303.7868968
253923,-6.198927999999994,39.256007,privbh_4340,private,4.120273659251813,12747368998.68394,2000.0,6373684.49934197
253922,-6.198456999999994,39.25626,privbh_4366,private,4.8814992140912725,101901352544.24896,2000.0,50950676.272124484
253920,-6.198411999999998,39.256286,privbh_4366,private,8.75473349091432,101507428106.0075,2000.0,50753714.05300375
254297,-6.197912,39.251402,privbh_4945,private,6.036375536511927,12722967126.717625,2000.0,6361483.563358813
254292,-6.198133000000008,39.251426,privbh_4834,private,4.271989501672794,12745435167.557774,2000.0,6372717.583778887
254247,-6.198161000000006,39.251472,privbh_4834,private,8.173282346778915,12695808359.829447,2000.0,6347904.179914723
254294,-6.197387999999994,39.251606,privbh_4855,private,7.230576908237637,12707782410.531525,2000.0,6353891.205265762
254300,-6.197744000000004,39.251631,privbh_5009,private,9.256531584291249,12682063081.229433,2000.0,6341031.540614717
254300,-6.197744000000004,39.251631,privbh_5180,private,3.6100141206379166,12753875125.073112,2000.0,6376937.562536556
254293,-6.197701000000008,39.25167,privbh_5180,private,9.64315259882752,12677160876.843235,2000.0,6338580.438421617
254305,-6.197751999999994,39.251813,privbh_4943,private,7.875054180284109,12699595172.117746,2000.0,6349797.586058873
254301,-6.197747999999994,39.251874,privbh_4943,private,4.091754276923935,12747732550.958208,2000.0,6373866.275479104
254396,-6.197726999999996,39.251321,privbh_5170,private,7.070151304119628,12709821227.736603,2000.0,6354910.613868302
254062,-6.195249000000006,39.251767,privbh_4968,private,7.134596513351876,12709002167.040829,2000.0,6354501.083520414
253597,-6.195186000000006,39.253598,privbh_4542,private,7.5955225708426966,127031456066.01677,2000.0,63515728.03300838
253597,-6.195186000000006,39.253598,privbh_4596,private,5.866786304004093,127251249879.17708,2000.0,63625624.93958854
253597,-6.195186000000006,39.253598,privbh_4754,private,9.832842886023357,126747563706.1863,2000.0,63373781.85309315
253597,-6.195186000000006,39.253598,privbh_4755,private,8.129286958873102,126963669291.30164,2000.0,63481834.64565082
253597,-6.195186000000006,39.253598,privbh_4756,private,9.166409816391031,126832060626.77917,2000.0,63416030.313389584
253601,-6.195156,39.253488,privbh_4755,private,4.508383280047073,127424225820.73753,2000.0,63712112.91036877
253601,-6.195156,39.253488,privbh_4756,private,6.645954182716217,127152138409.9961,2000.0,63576069.204998046
253623,-6.19488,39.254606,privbh_4536,private,3.0953221221417615,127604411321.40508,2000.0,63802205.660702534
253640,-6.195216999999998,39.254213,privbh_4752,private,9.170913355790576,126831489434.88322,2000.0,63415744.71744161
