borehole_id,borehole_type,total_surviving_fio_load,Q_L_per_day,concentration_CFU_per_L
privbh_2878,private,12718950227.313097,2000.0,6359475.113656549
privbh_2884,private,101738384511.09633,2000.0,50869192.255548164
privbh_2885,private,419127215253.7754,2000.0,209563607.6268877
privbh_2891,private,127362553610.86517,2000.0,63681276.80543259
privbh_290,private,266784280410.5838,2000.0,133392140.2052919
privbh_2902,private,126917047743.42636,2000.0,63458523.871713184
privbh_2906,private,12771178238.822384,2000.0,6385589.119411192
privbh_2909,private,126784201374.6537,2000.0,63392100.68732685
privbh_2918,private,126786718278.76953,2000.0,63393359.13938477
privbh_2923,private,228885034895.94626,2000.0,114442517.44797313
privbh_2924,private,12688277049.168077,2000.0,6344138.524584039
privbh_2925,private,25372313716.988865,2000.0,12686156.858494433
privbh_293,private,330407437426.706,2000.0,165203718.713353
privbh_2936,private,127248761325.32274,2000.0,63624380.662661366
privbh_2937,private,25469595572.01201,2000.0,12734797.786006004
privbh_2939,private,12714653620.132332,2000.0,6357326.810066166
privbh_294,private,216396892612.58093,2000.0,108198446.30629046
privbh_2941,private,12712182736.903193,2000.0,6356091.368451596
privbh_2944,private,12733336744.193617,2000.0,6366668.372096809
privbh_2949,private,12751263215.448254,2000.0,6375631.607724126
privbh_2951,private,126737396963.6379,2000.0,63368698.481818944
privbh_2952,private,102107733153.2334,2000.0,51053866.5766167
privbh_2953,private,126746097088.0552,2000.0,63373048.544027604
privbh_2954,private,12686287099.245,2000.0,6343143.5496225
privbh_2957,private,12725495833.416792,2000.0,6362747.916708396
privbh_2958,private,25434433009.725132,2000.0,12717216.504862566
privbh_2959,private,127312737030.16223,2000.0,63656368.515081115
privbh_2960,private,127389368194.9661,2000.0,63694684.09748305
privbh_2964,private,12763952331.876974,2000.0,6381976.165938487
privbh_2965,private,12687760914.111034,2000.0,6343880.4570555175
privbh_2966,private,12694104451.13391,2000.0,6347052.225566954
privbh_2967,private,12731261870.56812,2000.0,6365630.9352840595
privbh_2970,private,12696213079.757917,2000.0,6348106.539878959
privbh_2971,private,12679107623.748549,2000.0,6339553.811874274
privbh_2976,private,38121059627.955414,2000.0,19060529.813977707
privbh_2977,private,38167204383.09993,2000.0,19083602.191549964
privbh_2979,private,38166982551.32761,2000.0,19083491.275663804
privbh_298,private,203671374488.1917,2000.0,101835687.24409586
privbh_2981,private,12760574173.77984,2000.0,6380287.08688992
privbh_2984,private,140204254255.29437,2000.0,70102127.12764719
privbh_2985,private,101419988055.33397,2000.0,50709994.027666986
privbh_2988,private,12699225501.761568,2000.0,6349612.750880784
privbh_299,private,114354176348.88214,2000.0,57177088.17444107
privbh_2997,private,101427571280.84146,2000.0,50713785.64042073
privbh_3002,private,12706317862.048428,2000.0,6353158.931024214
privbh_3005,private,25468904576.13635,2000.0,12734452.288068173
privbh_3006,private,101711924173.52332,2000.0,50855962.08676166
privbh_3012,private,102012943745.20844,2000.0,51006471.87260422
privbh_3016,private,25484191109.537193,2000.0,12742095.554768596
privbh_3017,private,216056544743.16617,2000.0,108028272.37158309
privbh_3020,private,101490103295.03989,2000.0,50745051.647519946
privbh_3022,private,12759663694.864729,2000.0,6379831.847432365
privbh_3023,private,12681279865.514477,2000.0,6340639.932757238
privbh_3025,private,12733414716.481138,2000.0,6366707.358240569
privbh_3027,private,266232056890.6171,2000.0,133116028.44530855
privbh_3030,private,12741671046.427776,2000.0,6370835.5232138885
privbh_3036,private,12708924950.486353,2000.0,6354462.475243176
privbh_3045,private,12708373766.85075,2000.0,6354186.883425375
privbh_3046,private,12755361193.953226,2000.0,6377680.596976613
privbh_3048,private,12699833975.503593,2000.0,6349916.987751797
privbh_3049,private,101557652068.82582,2000.0,50778826.03441291
privbh_305,private,25403995426.12035,2000.0,12701997.713060174
privbh_3050,private,12705814665.86512,2000.0,6352907.33293256
privbh_3051,private,126937935171.35847,2000.0,63468967.58567924
privbh_3055,private,126930440561.14352,2000.0,63465220.28057176
privbh_3057,private,305515888510.3436,2000.0,152757944.2551718
privbh_3058,private,101574533255.77275,2000.0,50787266.62788638
privbh_3059,private,203292176210.31387,2000.0,101646088.10515694
privbh_3061,private,101755062258.17993,2000.0,50877531.12908997
privbh_3065,private,12686571505.88781,2000.0,6343285.752943905
privbh_3067,private,25526035932.088097,2000.0,12763017.966044048
privbh_3070,private,12772558272.111416,2000.0,6386279.136055708
privbh_3074,private,114205149225.55243,2000.0,57102574.61277621
privbh_3075,private,12731340882.362469,2000.0,6365670.441181234
privbh_3077,private,101869385109.61977,2000.0,50934692.55480988
privbh_308,private,229463729380.3764,2000.0,114731864.6901882
privbh_3080,private,12770029467.216955,2000.0,6385014.733608478
privbh_3081,private,127058902686.23473,2000.0,63529451.343117364
privbh_3082,private,127015682709.60495,2000.0,63507841.354802474
privbh_3086,private,101861654285.61533,2000.0,50930827.14280766
privbh_3088,private,127357550165.4513,2000.0,63678775.082725644
privbh_3091,private,25432467995.521553,2000.0,12716233.997760776
privbh_3093,private,127292638248.3888,2000.0,63646319.1241944
privbh_3095,private,12756116066.235237,2000.0,6378058.033117618
privbh_3100,private,127426572722.38297,2000.0,63713286.36119148
privbh_3101,private,12750982623.361082,2000.0,6375491.311680541
privbh_3105,private,254152805875.6698,2000.0,127076402.9378349
privbh_311,private,12740054533.630026,2000.0,6370027.266815013
privbh_3114,private,12679950322.625782,2000.0,6339975.161312891
privbh_3117,private,126854423689.65433,2000.0,63427211.84482716
privbh_3118,private,12719248401.984097,2000.0,6359624.200992049
privbh_312,private,12681379501.341219,2000.0,6340689.750670609
privbh_3120,private,12688412072.392649,2000.0,6344206.036196324
privbh_3122,private,12707914580.049742,2000.0,6353957.290024871
privbh_313,private,12682877410.645243,2000.0,6341438.705322621
privbh_3130,private,12743502174.171732,2000.0,6371751.087085866
privbh_314,private,304527468151.2434,2000.0,152263734.0756217
privbh_3147,private,12738579189.47117,2000.0,6369289.594735585
privbh_315,private,253746481968.86853,2000.0,126873240.98443426
privbh_3150,private,12736606012.737522,2000.0,6368303.006368761
privbh_3151,private,12758729405.528488,2000.0,6379364.702764244
privbh_3154,private,202905387502.01202,2000.0,101452693.751006
privbh_3156,private,253713202750.79425,2000.0,126856601.37539713
privbh_3157,private,12701291932.029806,2000.0,6350645.966014903
privbh_3158,private,25384674771.763596,2000.0,12692337.385881798
privbh_3162,private,25371008942.228943,2000.0,12685504.471114472
privbh_3165,private,126740869635.58784,2000.0,63370434.81779392
privbh_3167,private,12695663447.063774,2000.0,6347831.723531887
privbh_317,private,381286776970.0891,2000.0,190643388.48504457
privbh_3172,private,101542814078.57515,2000.0,50771407.039287575
privbh_3174,private,102092356791.07939,2000.0,51046178.39553969
privbh_3175,private,101652078370.11295,2000.0,50826039.18505647
privbh_3176,private,12697213887.399399,2000.0,6348606.9436997
privbh_3177,private,102167076749.8188,2000.0,51083538.3749094
privbh_318,private,25501854580.38289,2000.0,12750927.290191444
privbh_3183,private,101672420289.06754,2000.0,50836210.14453377
privbh_3189,private,12754751428.503302,2000.0,6377375.7142516505
privbh_319,private,114691184023.2182,2000.0,57345592.0116091
privbh_3195,private,101973662733.24649,2000.0,50986831.366623245
privbh_3196,private,12752211382.067947,2000.0,6376105.691033973
privbh_320,private,25409944316.432076,2000.0,12704972.158216037
privbh_3200,private,50827052034.17048,2000.0,25413526.01708524
privbh_3204,private,12759484388.281212,2000.0,6379742.194140606
privbh_3222,private,101421996333.92941,2000.0,50710998.16696471
privbh_3223,private,126860066822.70042,2000.0,63430033.41135021
privbh_3224,private,12749869007.958614,2000.0,6374934.503979308
privbh_323,private,127379657398.49435,2000.0,63689828.699247174
privbh_3230,private,12735701253.318907,2000.0,6367850.626659454
privbh_3235,private,101500381189.60336,2000.0,50750190.59480168
privbh_3238,private,126900645811.74905,2000.0,63450322.90587453
privbh_3240,private,509236627251.38806,2000.0,254618313.62569404
privbh_3241,private,127428808916.10344,2000.0,63714404.45805172
privbh_3243,private,139767623974.7899,2000.0,69883811.98739494
privbh_3245,private,139809333372.8678,2000.0,69904666.6864339
privbh_3246,private,12705251051.598452,2000.0,6352625.525799226
privbh_3247,private,38201920847.63342,2000.0,19100960.42381671
privbh_3249,private,114353234101.59912,2000.0,57176617.05079956
privbh_3252,private,12772383367.720367,2000.0,6386191.683860184
privbh_3254,private,25397310659.056362,2000.0,12698655.32952818
privbh_3255,private,76234249702.9714,2000.0,38117124.8514857
privbh_3257,private,12769497400.20547,2000.0,6384748.700102734
privbh_3258,private,12753491291.233988,2000.0,6376745.645616994
privbh_326,private,126753493705.34047,2000.0,63376746.85267024
privbh_3260,private,203826853208.62573,2000.0,101913426.60431287
privbh_3261,private,126996421229.66385,2000.0,63498210.614831924
privbh_3262,private,102069976169.15245,2000.0,51034988.08457623
privbh_3264,private,38126149720.68483,2000.0,19063074.860342413
privbh_3266,private,216009255558.06793,2000.0,108004627.77903396
privbh_3268,private,127374804125.30106,2000.0,63687402.06265053
privbh_327,private,139691143036.89136,2000.0,69845571.51844569
privbh_3270,private,203130476949.91315,2000.0,101565238.47495657
privbh_3271,private,305665179930.4255,2000.0,152832589.96521273
privbh_3272,private,12777669452.314697,2000.0,6388834.726157349
privbh_3273,private,101926418867.7383,2000.0,50963209.433869146
privbh_3274,private,101404569461.36128,2000.0,50702284.730680645
privbh_3276,private,126930973357.4989,2000.0,63465486.67874945
privbh_3277,private,127118932290.24576,2000.0,63559466.14512288
privbh_328,private,126988409147.24068,2000.0,63494204.57362034
privbh_3280,private,12695032536.258448,2000.0,6347516.268129224
privbh_3287,private,12679055379.980867,2000.0,6339527.689990434
privbh_3288,private,12720201674.703054,2000.0,6360100.837351527
privbh_3289,private,12695245811.324358,2000.0,6347622.905662179
privbh_329,private,254381455775.21173,2000.0,127190727.88760586
privbh_3291,private,12686449914.576431,2000.0,6343224.957288216
privbh_3295,private,12701954366.1108,2000.0,6350977.1830554
privbh_3296,private,25393373160.319103,2000.0,12696686.580159552
privbh_3297,private,101563522404.77359,2000.0,50781761.2023868
privbh_3298,private,12715989615.326717,2000.0,6357994.807663359
privbh_330,private,380501680035.81006,2000.0,190250840.01790503
privbh_3303,private,12675349471.257938,2000.0,6337674.735628969
privbh_3308,private,127403545375.7373,2000.0,63701772.687868655
privbh_331,private,12675437313.03612,2000.0,6337718.65651806
privbh_3315,private,12719444178.844772,2000.0,6359722.089422386
privbh_3317,private,12740972413.428852,2000.0,6370486.206714426
privbh_3319,private,12779469468.927786,2000.0,6389734.734463893
privbh_332,private,12695342877.42478,2000.0,6347671.43871239
privbh_3322,private,12707866592.623863,2000.0,6353933.296311932
privbh_3327,private,25427453523.479843,2000.0,12713726.76173992
privbh_3328,private,25468631044.644318,2000.0,12734315.52232216
privbh_333,private,228525453586.60553,2000.0,114262726.79330276
privbh_3340,private,203360891637.80063,2000.0,101680445.81890032
privbh_3341,private,12684870763.052067,2000.0,6342435.381526033
privbh_3342,private,12697621533.394999,2000.0,6348810.766697499
privbh_3343,private,38169221972.19929,2000.0,19084610.986099645
privbh_335,private,101531326712.29193,2000.0,50765663.35614596
privbh_3357,private,25452821960.58206,2000.0,12726410.980291031
privbh_3363,private,12702687273.726246,2000.0,6351343.636863123
privbh_3364,private,12676317005.017546,2000.0,6338158.502508773
privbh_3366,private,12694750088.456068,2000.0,6347375.044228034
privbh_3370,private,114103837715.08234,2000.0,57051918.857541166
privbh_3371,private,12733701774.376131,2000.0,6366850.887188066
privbh_3375,private,12738942927.860983,2000.0,6369471.463930491
privbh_3376,private,12679648996.804007,2000.0,6339824.498402003
privbh_3379,private,25466897945.478653,2000.0,12733448.972739326
privbh_338,private,228725589237.02576,2000.0,114362794.61851288
privbh_3383,private,12728732601.007833,2000.0,6364366.300503917
privbh_339,private,12700812897.554419,2000.0,6350406.448777209
privbh_3394,private,164938322842.89297,2000.0,82469161.42144649
privbh_3395,private,178112560181.68005,2000.0,89056280.09084003
privbh_3396,private,12683790411.344059,2000.0,6341895.205672029
privbh_3397,private,12713212084.537907,2000.0,6356606.042268953
privbh_3399,private,12688362067.097168,2000.0,6344181.033548584
privbh_340,private,380635611709.05035,2000.0,190317805.85452518
privbh_3400,private,177823255325.03314,2000.0,88911627.66251656
privbh_3401,private,139709478162.76425,2000.0,69854739.08138213
privbh_3402,private,101386370837.68924,2000.0,50693185.41884462
privbh_3403,private,38161929806.77288,2000.0,19080964.90338644
privbh_3404,private,25499405233.472248,2000.0,12749702.616736123
privbh_3406,private,12764051662.017397,2000.0,6382025.831008699
privbh_3408,private,101759572872.03146,2000.0,50879786.43601573
privbh_3409,private,38184951027.910484,2000.0,19092475.513955243
privbh_341,private,126825116786.3373,2000.0,63412558.39316865
privbh_3411,private,12679429105.579138,2000.0,6339714.552789569
privbh_3412,private,139793026725.00507,2000.0,69896513.36250253
privbh_3414,private,241441378110.29086,2000.0,120720689.05514543
privbh_3415,private,12703336064.386238,2000.0,6351668.032193119
privbh_3417,private,126900294953.56345,2000.0,63450147.476781726
privbh_3418,private,126840448950.55367,2000.0,63420224.475276835
privbh_3419,private,254887721562.56952,2000.0,127443860.78128476
privbh_3420,private,114149248510.34756,2000.0,57074624.25517378
privbh_3421,private,25420401792.014748,2000.0,12710200.896007374
privbh_3423,private,12721083826.551264,2000.0,6360541.913275632
privbh_3429,private,127681991343.79875,2000.0,63840995.67189938
privbh_343,private,101601860397.63086,2000.0,50800930.19881543
privbh_3431,private,127563822413.29701,2000.0,63781911.206648506
privbh_3432,private,25440690091.14769,2000.0,12720345.045573846
privbh_3434,private,25471986501.33631,2000.0,12735993.250668155
privbh_3435,private,12702995463.841679,2000.0,6351497.731920839
privbh_3438,private,12736258518.770796,2000.0,6368129.259385398
privbh_344,private,203484690187.82605,2000.0,101742345.09391302
privbh_3442,private,50875976360.71236,2000.0,25437988.18035618
privbh_3443,private,139613236327.0363,2000.0,69806618.16351815
privbh_3445,private,12796132469.214003,2000.0,6398066.234607002
privbh_3446,private,50870420995.57126,2000.0,25435210.497785628
privbh_3450,private,12694891677.964424,2000.0,6347445.838982212
privbh_3452,private,12713176235.486015,2000.0,6356588.117743008
privbh_3457,private,12707377361.965368,2000.0,6353688.680982684
privbh_3458,private,25421847004.575256,2000.0,12710923.502287628
privbh_3459,private,12695348085.087038,2000.0,6347674.042543519
privbh_346,private,25386486840.688805,2000.0,12693243.420344403
privbh_3460,private,12690256314.078108,2000.0,6345128.157039054
privbh_3461,private,12674111875.920584,2000.0,6337055.937960292
privbh_3463,private,12686991056.321423,2000.0,6343495.528160712
privbh_3465,private,12710515435.474539,2000.0,6355257.71773727
privbh_3471,private,12697537128.436958,2000.0,6348768.564218479
privbh_3479,private,101464405230.80226,2000.0,50732202.615401134
privbh_348,private,101456053754.66092,2000.0,50728026.87733046
privbh_3481,private,12711715675.889938,2000.0,6355857.83794497
privbh_3487,private,25434572441.086037,2000.0,12717286.220543018
privbh_3488,private,25435946760.400375,2000.0,12717973.380200189
privbh_3489,private,12737841149.141748,2000.0,6368920.574570874
privbh_3490,private,25470400425.84227,2000.0,12735200.212921135
privbh_3492,private,12767932589.477926,2000.0,6383966.294738963
privbh_3494,private,12681841273.399591,2000.0,6340920.636699796
privbh_3495,private,101793870691.86699,2000.0,50896935.3459335
privbh_3496,private,12728370295.03633,2000.0,6364185.1475181645
privbh_3497,private,25427056464.35658,2000.0,12713528.23217829
privbh_3498,private,12734360401.83827,2000.0,6367180.2009191355
privbh_3499,private,152302565493.43927,2000.0,76151282.74671963
privbh_350,private,114437983952.56903,2000.0,57218991.97628452
privbh_3500,private,12729131390.124008,2000.0,6364565.695062004
privbh_3501,private,25416297575.233887,2000.0,12708148.787616944
privbh_3505,private,12767167520.432467,2000.0,6383583.760216233
privbh_3507,private,12683410706.429892,2000.0,6341705.353214946
privbh_3508,private,12755072143.86216,2000.0,6377536.07193108
privbh_3509,private,101405012445.49188,2000.0,50702506.22274594
privbh_3516,private,101551660732.32591,2000.0,50775830.366162956
privbh_3517,private,102151820480.58199,2000.0,51075910.24029099
privbh_3520,private,12719449423.191557,2000.0,6359724.711595778
privbh_3521,private,12698938793.570452,2000.0,6349469.396785226
privbh_3524,private,1850303168502.6604,2000.0,925151584.2513303
privbh_3525,private,12688992637.700788,2000.0,6344496.318850394
privbh_3526,private,12755304889.266764,2000.0,6377652.444633381
privbh_3528,private,228830013909.3396,2000.0,114415006.9546698
privbh_353,private,101499867826.67888,2000.0,50749933.913339436
privbh_3530,private,126926257537.69153,2000.0,63463128.76884577
privbh_3531,private,12684468402.935501,2000.0,6342234.201467751
privbh_3532,private,25411143779.910576,2000.0,12705571.889955288
privbh_3533,private,12716928787.56151,2000.0,6358464.393780755
privbh_3534,private,12724554035.99503,2000.0,6362277.017997514
privbh_3536,private,101774290083.58586,2000.0,50887145.04179293
privbh_354,private,101872992680.54791,2000.0,50936496.340273954
privbh_3541,private,126848821917.57318,2000.0,63424410.95878659
privbh_3542,private,12697767396.198025,2000.0,6348883.6980990125
privbh_3546,private,127592199991.90485,2000.0,63796099.99595242
privbh_3547,private,12747161156.521847,2000.0,6373580.578260924
privbh_3548,private,25521628354.562088,2000.0,12760814.177281044
privbh_3549,private,12695526281.24145,2000.0,6347763.140620724
privbh_3552,private,50809471871.832344,2000.0,25404735.93591617
privbh_3553,private,101546858726.28299,2000.0,50773429.36314149
privbh_3555,private,12776875326.344322,2000.0,6388437.663172161
privbh_3556,private,12719701637.238434,2000.0,6359850.818619217
privbh_3560,private,204229655659.44275,2000.0,102114827.82972138
privbh_3563,private,12761820838.725372,2000.0,6380910.419362687
privbh_3565,private,12732921951.443115,2000.0,6366460.975721558
privbh_3567,private,12722525720.906324,2000.0,6361262.860453162
privbh_3569,private,25406196307.922253,2000.0,12703098.153961126
privbh_357,private,126827871727.05736,2000.0,63413935.86352868
privbh_3573,private,12742657865.27242,2000.0,6371328.932636211
privbh_3574,private,12733817083.95418,2000.0,6366908.54197709
privbh_358,private,305593001583.9983,2000.0,152796500.79199913
privbh_359,private,25469185673.570023,2000.0,12734592.836785011
privbh_3591,private,12693284213.885452,2000.0,6346642.106942726
privbh_3594,private,101926477479.11821,2000.0,50963238.73955911
privbh_3598,private,203358140672.7481,2000.0,101679070.33637406
privbh_3599,private,12692785685.33149,2000.0,6346392.842665745
privbh_3604,private,203979966970.0304,2000.0,101989983.4850152
privbh_3605,private,406558646914.83307,2000.0,203279323.45741653
privbh_3606,private,12762617754.83259,2000.0,6381308.877416295
privbh_361,private,12743404485.25196,2000.0,6371702.242625981
privbh_3612,private,12730601759.290434,2000.0,6365300.879645217
privbh_3613,private,140203428579.99896,2000.0,70101714.28999949
privbh_3614,private,12746446398.984652,2000.0,6373223.199492326
privbh_3615,private,12702820973.163538,2000.0,6351410.486581769
privbh_3616,private,12726406384.746115,2000.0,6363203.192373058
privbh_3617,private,12740852236.277756,2000.0,6370426.118138878
privbh_3619,private,101402500282.12076,2000.0,50701250.14106038
privbh_362,private,152215850495.17453,2000.0,76107925.24758726
privbh_3620,private,114263597511.91942,2000.0,57131798.75595971
privbh_3623,private,114262074462.78735,2000.0,57131037.23139368
privbh_3624,private,12705301580.50401,2000.0,6352650.790252005
privbh_3626,private,127333212067.95871,2000.0,63666606.03397936
privbh_3627,private,25392513965.40503,2000.0,12696256.982702514
privbh_3628,private,25425058693.542507,2000.0,12712529.346771253
privbh_3629,private,25396230129.287476,2000.0,12698115.064643737
privbh_3631,private,38141271758.69667,2000.0,19070635.879348334
privbh_3632,private,114387259868.4231,2000.0,57193629.934211545
privbh_3633,private,12683736167.368277,2000.0,6341868.083684138
privbh_3636,private,114860735884.73906,2000.0,57430367.94236953
privbh_3640,private,12692531799.120045,2000.0,6346265.899560022
privbh_3641,private,12771548537.669909,2000.0,6385774.268834954
privbh_3642,private,63737383546.51542,2000.0,31868691.77325771
privbh_3650,private,12708025987.545332,2000.0,6354012.993772666
privbh_3651,private,12728863932.726704,2000.0,6364431.966363352
privbh_3657,private,127056882236.02208,2000.0,63528441.11801104
privbh_3658,private,1042497912959.6157,2000.0,521248956.47980785
privbh_3659,private,12710157424.242626,2000.0,6355078.712121313
privbh_3661,private,12694211897.02018,2000.0,6347105.94851009
privbh_3662,private,12708396832.24106,2000.0,6354198.41612053
privbh_3664,private,255211765042.62018,2000.0,127605882.52131009
privbh_3665,private,126758870227.94035,2000.0,63379435.113970175
privbh_3666,private,254845226413.5888,2000.0,127422613.2067944
privbh_3668,private,12723505093.251505,2000.0,6361752.546625752
privbh_3669,private,267360111159.2638,2000.0,133680055.5796319
privbh_3671,private,12720116033.376257,2000.0,6360058.016688129
privbh_3681,private,12771246868.182016,2000.0,6385623.434091008
privbh_3682,private,25374993635.597572,2000.0,12687496.817798786
privbh_3683,private,12721389180.439837,2000.0,6360694.590219919
privbh_3684,private,126835396996.9819,2000.0,63417698.49849095
privbh_3685,private,12695869493.52831,2000.0,6347934.746764155
privbh_3688,private,25395019126.757088,2000.0,12697509.563378545
privbh_369,private,114319805882.04968,2000.0,57159902.94102484
privbh_3692,private,127036362693.22353,2000.0,63518181.34661176
privbh_3693,private,101916939152.82771,2000.0,50958469.576413855
privbh_3696,private,25427381816.40719,2000.0,12713690.908203594
privbh_3697,private,114193763235.07532,2000.0,57096881.61753766
privbh_3698,private,203627889274.2131,2000.0,101813944.63710655
privbh_3699,private,25379185527.86015,2000.0,12689592.763930075
privbh_3700,private,12675423713.577702,2000.0,6337711.85678885
privbh_3702,private,12693297529.489552,2000.0,6346648.764744775
privbh_3703,private,12693032388.506771,2000.0,6346516.194253386
privbh_3704,private,12759706147.113817,2000.0,6379853.073556908
privbh_3705,private,139803970908.21402,2000.0,69901985.45410702
privbh_3708,private,203416055399.80817,2000.0,101708027.69990408
privbh_3710,private,12676662480.77496,2000.0,6338331.24038748
privbh_3711,private,304606978223.7939,2000.0,152303489.11189693
privbh_3712,private,101469195392.7751,2000.0,50734597.69638755
privbh_3713,private,101738396622.7254,2000.0,50869198.3113627
privbh_3716,private,101673609328.27101,2000.0,50836804.66413551
privbh_3718,private,114237879828.15154,2000.0,57118939.91407577
privbh_372,private,12734382680.376347,2000.0,6367191.340188174
privbh_3720,private,12677473441.626497,2000.0,6338736.720813248
privbh_3721,private,101820214896.63976,2000.0,50910107.448319875
privbh_3722,private,101599587603.8941,2000.0,50799793.80194705
privbh_3723,private,12680534507.152534,2000.0,6340267.2535762675
privbh_3724,private,12724320680.456135,2000.0,6362160.340228068
privbh_3725,private,12707011009.714596,2000.0,6353505.504857298
privbh_3726,private,101639881054.75441,2000.0,50819940.5273772
privbh_373,private,114861408100.02368,2000.0,57430704.05001184
privbh_3734,private,12729659466.582912,2000.0,6364829.7332914565
privbh_3736,private,12691603166.746708,2000.0,6345801.583373354
privbh_3737,private,101385460180.19786,2000.0,50692730.09009893
privbh_3739,private,12705920898.132154,2000.0,6352960.449066077
privbh_3740,private,12745579937.481293,2000.0,6372789.968740647
privbh_3743,private,12676807467.010801,2000.0,6338403.733505401
privbh_3749,private,12676571878.642338,2000.0,6338285.939321169
privbh_375,private,12726501474.269325,2000.0,6363250.737134662
privbh_3751,private,216381852945.50632,2000.0,108190926.47275315
privbh_3753,private,101748060614.12514,2000.0,50874030.30706257
privbh_3754,private,12741143399.93235,2000.0,6370571.6999661755
privbh_3758,private,101588632526.91301,2000.0,50794316.26345651
privbh_3759,private,12673709893.589958,2000.0,6336854.946794979
privbh_3762,private,25451174951.4402,2000.0,12725587.4757201
privbh_3764,private,368662203947.39014,2000.0,184331101.97369507
privbh_3765,private,101382763592.99333,2000.0,50691381.79649667
privbh_3766,private,12725763948.605286,2000.0,6362881.974302643
privbh_3767,private,12718723740.29315,2000.0,6359361.870146575
privbh_3768,private,12715493891.285786,2000.0,6357746.945642893
privbh_3774,private,12740638970.836174,2000.0,6370319.485418087
privbh_3777,private,12734633760.800413,2000.0,6367316.880400207
privbh_3781,private,139778425799.00836,2000.0,69889212.89950418
privbh_3782,private,101594153271.23746,2000.0,50797076.63561873
privbh_3783,private,12699087038.306484,2000.0,6349543.519153242
privbh_3784,private,127041969715.34854,2000.0,63520984.85767427
privbh_3788,private,12763520206.396618,2000.0,6381760.1031983085
privbh_3792,private,12690695998.551163,2000.0,6345347.999275581
privbh_3793,private,101612708770.02095,2000.0,50806354.38501047
privbh_3794,private,101434371022.32686,2000.0,50717185.51116343
privbh_3799,private,25457474062.637936,2000.0,12728737.031318968
privbh_3805,private,25484630426.895218,2000.0,12742315.213447608
privbh_3806,private,12681446138.434143,2000.0,6340723.069217072
privbh_3807,private,12797319178.464588,2000.0,6398659.589232294
privbh_3809,private,38145321543.44747,2000.0,19072660.771723736
privbh_3810,private,126973931949.42259,2000.0,63486965.9747113
privbh_3811,private,381650599868.5753,2000.0,190825299.93428767
privbh_3813,private,38146172642.78502,2000.0,19073086.32139251
privbh_3814,private,50796084140.30344,2000.0,25398042.070151716
privbh_3815,private,25419520073.88044,2000.0,12709760.03694022
privbh_3816,private,76215923656.08138,2000.0,38107961.82804069
privbh_3818,private,12674680859.040688,2000.0,6337340.429520343
privbh_382,private,635932228717.4011,2000.0,317966114.3587006
privbh_3823,private,101850133125.3103,2000.0,50925066.56265515
privbh_3832,private,38164131146.55082,2000.0,19082065.57327541
privbh_3833,private,25440706631.663933,2000.0,12720353.315831967
privbh_3834,private,114168350685.57799,2000.0,57084175.342788994
privbh_3836,private,25416585707.20324,2000.0,12708292.85360162
privbh_3838,private,139489361744.09555,2000.0,69744680.87204778
privbh_3839,private,127449217040.72641,2000.0,63724608.520363204
privbh_3840,private,12700194712.452398,2000.0,6350097.356226199
privbh_3842,private,203693448859.75922,2000.0,101846724.4298796
privbh_3843,private,203176663686.44342,2000.0,101588331.84322171
privbh_3847,private,12747256000.936794,2000.0,6373628.0004683975
privbh_3849,private,25439810182.34623,2000.0,12719905.091173114
privbh_3851,private,12673939068.613937,2000.0,6336969.534306969
privbh_3852,private,12730483725.253736,2000.0,6365241.862626868
privbh_3853,private,38228646678.252335,2000.0,19114323.339126166
privbh_3854,private,393879544716.8375,2000.0,196939772.35841876
privbh_3855,private,381091073806.6712,2000.0,190545536.9033356
privbh_3857,private,254628031135.61322,2000.0,127314015.56780662
privbh_3860,private,101400797455.98221,2000.0,50700398.727991104
privbh_3862,private,255155497864.05173,2000.0,127577748.93202586
privbh_3864,private,229124098703.0476,2000.0,114562049.3515238
privbh_3865,private,127130196009.04996,2000.0,63565098.004524976
privbh_3868,private,114604593246.57794,2000.0,57302296.623288974
privbh_387,private,101482946065.66772,2000.0,50741473.03283386
privbh_3870,private,12743729572.24463,2000.0,6371864.786122316
privbh_3872,private,25393383771.452484,2000.0,12696691.885726241
privbh_3874,private,12718074716.813139,2000.0,6359037.35840657
privbh_3876,private,25397177063.385292,2000.0,12698588.531692646
privbh_388,private,12700126552.889364,2000.0,6350063.276444682
privbh_3880,private,12723081397.186693,2000.0,6361540.698593346
privbh_3885,private,102211471509.33456,2000.0,51105735.75466728
privbh_3886,private,127318330339.94283,2000.0,63659165.169971414
privbh_3887,private,140014049052.34705,2000.0,70007024.52617352
privbh_3888,private,12678049965.672487,2000.0,6339024.982836244
privbh_3889,private,101472898825.28178,2000.0,50736449.41264089
privbh_389,private,382143969128.3915,2000.0,191071984.56419575
privbh_3892,private,101872675027.86818,2000.0,50936337.51393409
privbh_3893,private,126868725953.42671,2000.0,63434362.97671336
privbh_3897,private,12783362738.783949,2000.0,6391681.369391974
privbh_3898,private,101760926239.59145,2000.0,50880463.119795725
privbh_3899,private,114154160657.10265,2000.0,57077080.32855132
privbh_3903,private,114366050364.44333,2000.0,57183025.182221666
privbh_3906,private,25383958619.290615,2000.0,12691979.309645308
privbh_3907,private,992003554113.0138,2000.0,496001777.0565069
privbh_3909,private,12734773610.374413,2000.0,6367386.805187207
