borehole_id,borehole_type,total_surviving_fio_load,Q_L_per_day,concentration_CFU_per_L
privbh_17938,private,112747347695.48492,2000.0,56373673.84774246
privbh_17939,private,1441341568623.4583,2000.0,720670784.3117291
privbh_1794,private,62603613763.4024,2000.0,31301806.881701197
privbh_17940,private,889776563146.9984,2000.0,444888281.5734992
privbh_17941,private,866759511995.5721,2000.0,433379755.99778605
privbh_17942,private,866689189893.195,2000.0,433344594.94659746
privbh_17943,private,868114245183.9541,2000.0,434057122.59197706
privbh_17944,private,1006639373478.0652,2000.0,503319686.73903257
privbh_17945,private,513382503084.2667,2000.0,256691251.54213336
privbh_17946,private,623796771372.3234,2000.0,311898385.6861617
privbh_17947,private,337447544652.28094,2000.0,168723772.32614046
privbh_17948,private,4111943043834.7236,2000.0,2055971521.9173617
privbh_17949,private,739712662823.0286,2000.0,369856331.4115143
privbh_1795,private,238708821442.19043,2000.0,119354410.72109522
privbh_17950,private,3704373829329.7744,2000.0,1852186914.6648872
privbh_17951,private,437910746096.7621,2000.0,218955373.04838103
privbh_17952,private,326688730510.42957,2000.0,163344365.25521478
privbh_17953,private,101413136162.42888,2000.0,50706568.08121444
privbh_17954,private,401569900062.03314,2000.0,200784950.03101656
privbh_17955,private,212509491860.8712,2000.0,106254745.9304356
privbh_17956,private,363890958937.8756,2000.0,181945479.4689378
privbh_17957,private,226214886081.29984,2000.0,113107443.04064992
privbh_17958,private,50426078773.355484,2000.0,25213039.386677742
privbh_17959,private,112969928904.37006,2000.0,56484964.45218503
privbh_17960,private,88071906983.85054,2000.0,44035953.49192527
privbh_17961,private,88002351338.86824,2000.0,44001175.66943412
privbh_17962,private,290574408851.58594,2000.0,145287204.42579296
privbh_17963,private,287091550265.1872,2000.0,143545775.1325936
privbh_17964,private,50323444913.07512,2000.0,25161722.45653756
privbh_17965,private,24982229513.979263,2000.0,12491114.756989632
privbh_17966,private,162772711241.39062,2000.0,81386355.62069531
privbh_17967,private,678479331879.3993,2000.0,339239665.93969965
privbh_17968,private,12467927510.629402,2000.0,6233963.755314701
privbh_17969,private,163123174823.3808,2000.0,81561587.4116904
privbh_1797,private,25063113492.165627,2000.0,12531556.746082813
privbh_17970,private,62681233765.64986,2000.0,31340616.882824928
privbh_17971,private,100453964813.41785,2000.0,50226982.406708926
privbh_17972,private,37601064419.48335,2000.0,18800532.209741678
privbh_17973,private,12473155659.066946,2000.0,6236577.829533473
privbh_17975,private,250647103755.05774,2000.0,125323551.87752888
privbh_17976,private,300705505651.02496,2000.0,150352752.82551247
privbh_17977,private,126934327922.24362,2000.0,63467163.96112181
privbh_17978,private,250519255799.96985,2000.0,125259627.89998493
privbh_17979,private,250403405396.05646,2000.0,125201702.69802822
privbh_1798,private,88067566815.05376,2000.0,44033783.40752688
privbh_17980,private,690789394179.2903,2000.0,345394697.08964515
privbh_17981,private,351140565414.4634,2000.0,175570282.7072317
privbh_17982,private,467440784750.5765,2000.0,233720392.37528825
privbh_17983,private,124790732176.83472,2000.0,62395366.08841736
privbh_17984,private,50423534329.06992,2000.0,25211767.16453496
privbh_17985,private,150216018933.2051,2000.0,75108009.46660255
privbh_17986,private,126452934414.74875,2000.0,63226467.20737437
privbh_17988,private,428459104736.968,2000.0,214229552.36848402
privbh_17989,private,100902126159.24176,2000.0,50451063.07962088
privbh_1799,private,373837536412.5535,2000.0,186918768.20627677
privbh_17990,private,240669608563.0699,2000.0,120334804.28153494
privbh_17991,private,24995786258.498627,2000.0,12497893.129249314
privbh_17993,private,212787758516.77426,2000.0,106393879.25838713
privbh_17994,private,114253438139.0532,2000.0,57126719.069526605
privbh_17995,private,113530859173.6333,2000.0,56765429.58681665
privbh_17996,private,12461630212.896973,2000.0,6230815.106448486
privbh_17997,private,112130762466.12196,2000.0,56065381.23306098
privbh_17998,private,225786725218.69345,2000.0,112893362.60934673
privbh_17999,private,225897445687.5605,2000.0,112948722.84378025
privbh_18,private,375566654599.18884,2000.0,187783327.29959443
privbh_180,private,1487986796204.547,2000.0,743993398.1022736
privbh_1800,private,75454647675.82353,2000.0,37727323.83791177
privbh_18000,private,112549235624.8088,2000.0,56274617.8124044
privbh_18001,private,112468699685.61647,2000.0,56234349.84280823
privbh_18002,private,12456471373.8721,2000.0,6228235.686936051
privbh_18003,private,162101309090.00952,2000.0,81050654.54500476
privbh_18004,private,162305950402.87292,2000.0,81152975.20143646
privbh_18005,private,76026491354.40454,2000.0,38013245.67720227
privbh_18006,private,188147563019.54523,2000.0,94073781.50977261
privbh_18007,private,50226867279.98477,2000.0,25113433.639992386
privbh_18008,private,162501223971.36,2000.0,81250611.98568
privbh_18009,private,24949989003.946953,2000.0,12474994.501973476
privbh_1801,private,187431503662.94138,2000.0,93715751.83147068
privbh_18010,private,150881637146.31766,2000.0,75440818.57315883
privbh_18011,private,666612752230.5254,2000.0,333306376.1152627
privbh_18014,private,25320307197.556614,2000.0,12660153.598778307
privbh_18015,private,50118575509.74989,2000.0,25059287.75487495
privbh_18016,private,150292069728.8445,2000.0,75146034.86442226
privbh_18017,private,25280976085.001926,2000.0,12640488.042500963
privbh_18018,private,126243981262.1256,2000.0,63121990.6310628
privbh_18019,private,138297992605.37192,2000.0,69148996.30268596
privbh_1802,private,100193132512.67012,2000.0,50096566.25633506
privbh_18022,private,25029183619.65335,2000.0,12514591.809826676
privbh_18023,private,12458248494.48161,2000.0,6229124.247240805
privbh_18024,private,12435610652.800371,2000.0,6217805.326400186
privbh_18025,private,25173933136.13035,2000.0,12586966.568065174
privbh_18026,private,25201100486.00423,2000.0,12600550.243002115
privbh_18027,private,239293478792.69968,2000.0,119646739.39634983
privbh_18028,private,302029046220.96106,2000.0,151014523.11048052
privbh_18029,private,37601068713.05791,2000.0,18800534.356528953
privbh_1803,private,124906346075.24362,2000.0,62453173.03762181
privbh_18030,private,99802780314.50153,2000.0,49901390.15725076
privbh_18031,private,622018852974.5676,2000.0,311009426.4872838
privbh_18036,private,25201653928.453445,2000.0,12600826.964226723
privbh_18039,private,25027226428.039253,2000.0,12513613.214019626
privbh_1804,private,501534064066.43787,2000.0,250767032.03321892
privbh_18040,private,25170801893.10859,2000.0,12585400.946554294
privbh_18041,private,12687703829.536804,2000.0,6343851.914768402
privbh_18042,private,12493587924.611582,2000.0,6246793.962305791
privbh_18043,private,125221324104.22186,2000.0,62610662.05211093
privbh_18049,private,37645838883.847374,2000.0,18822919.441923685
privbh_1805,private,1116783459898.2556,2000.0,558391729.9491278
privbh_18050,private,175785508530.06317,2000.0,87892754.26503159
privbh_18051,private,37491242439.11963,2000.0,18745621.219559815
privbh_18052,private,50091817030.29551,2000.0,25045908.515147753
privbh_18053,private,37570406627.67055,2000.0,18785203.313835274
privbh_18054,private,63067994451.9434,2000.0,31533997.2259717
privbh_18055,private,175476710748.44305,2000.0,87738355.37422153
privbh_18056,private,175384020830.46738,2000.0,87692010.41523369
privbh_18057,private,87832751071.17477,2000.0,43916375.535587385
privbh_18058,private,290500381980.12354,2000.0,145250190.99006176
privbh_18059,private,62687624110.64357,2000.0,31343812.055321787
privbh_1806,private,37638588437.597275,2000.0,18819294.218798637
privbh_18060,private,62400410428.00467,2000.0,31200205.214002334
privbh_18061,private,50267564371.289825,2000.0,25133782.185644913
privbh_18062,private,25010525801.91257,2000.0,12505262.900956286
privbh_18063,private,24933534083.110725,2000.0,12466767.041555362
privbh_18064,private,373374029083.0873,2000.0,186687014.54154363
privbh_18066,private,12613749875.887177,2000.0,6306874.937943588
privbh_18067,private,50002808575.91379,2000.0,25001404.287956893
privbh_18068,private,164166012214.61804,2000.0,82083006.10730901
privbh_18069,private,50263535126.00714,2000.0,25131767.56300357
privbh_1807,private,75053239858.61992,2000.0,37526619.92930996
privbh_18070,private,37932598396.37909,2000.0,18966299.198189545
privbh_18071,private,473498660906.46466,2000.0,236749330.45323232
privbh_18074,private,127065747459.15685,2000.0,63532873.72957842
privbh_18075,private,254214518354.10223,2000.0,127107259.17705111
privbh_18076,private,451302791332.19116,2000.0,225651395.66609558
privbh_18077,private,225156324869.32587,2000.0,112578162.43466294
privbh_18078,private,50485622013.32224,2000.0,25242811.00666112
privbh_18079,private,50101720632.14241,2000.0,25050860.316071205
privbh_1808,private,339444445956.5345,2000.0,169722222.97826725
privbh_18081,private,99707057033.18388,2000.0,49853528.516591944
privbh_18082,private,124761526835.91301,2000.0,62380763.4179565
privbh_18083,private,162569469676.30328,2000.0,81284734.83815165
privbh_18084,private,787839407184.2885,2000.0,393919703.59214425
privbh_18085,private,24992931405.98919,2000.0,12496465.702994594
privbh_18086,private,25219681896.390167,2000.0,12609840.948195083
privbh_18087,private,226179903661.86987,2000.0,113089951.83093494
privbh_18088,private,124885517973.4368,2000.0,62442758.9867184
privbh_18089,private,523620815116.00757,2000.0,261810407.55800378
privbh_1809,private,666843038140.7914,2000.0,333421519.0703957
privbh_18090,private,364940608066.158,2000.0,182470304.033079
privbh_18091,private,399626929589.1357,2000.0,199813464.79456785
privbh_18092,private,302454325991.39294,2000.0,151227162.99569649
privbh_18093,private,126223720760.49414,2000.0,63111860.38024707
privbh_18094,private,100812292409.79063,2000.0,50406146.20489532
privbh_18095,private,590544864726.862,2000.0,295272432.36343104
privbh_18097,private,615581287982.8157,2000.0,307790643.9914078
privbh_18098,private,503483961628.07275,2000.0,251741980.81403637
privbh_18099,private,463494749920.3062,2000.0,231747374.9601531
privbh_181,private,2064980989201.2815,2000.0,1032490494.6006408
privbh_1810,private,188002365481.49908,2000.0,94001182.74074954
privbh_18100,private,149688753154.56638,2000.0,74844376.57728319
privbh_18101,private,37907229283.70379,2000.0,18953614.641851895
privbh_18102,private,99904246943.6989,2000.0,49952123.47184945
privbh_18103,private,139881157076.80457,2000.0,69940578.53840229
privbh_1811,private,302325040084.4174,2000.0,151162520.0422087
privbh_18118,private,2379927467754.5566,2000.0,1189963733.8772783
privbh_1812,private,513902520091.5949,2000.0,256951260.04579747
privbh_1813,private,875815487507.5035,2000.0,437907743.75375175
privbh_18138,private,38133093024.43105,2000.0,19066546.512215525
privbh_18139,private,399320408961.6558,2000.0,199660204.4808279
privbh_1814,private,37952190898.74102,2000.0,18976095.44937051
privbh_18140,private,303836113090.5354,2000.0,151918056.5452677
privbh_18141,private,301636832663.6293,2000.0,150818416.33181465
privbh_18142,private,113218455078.19116,2000.0,56609227.53909558
privbh_18144,private,25294664524.25874,2000.0,12647332.26212937
privbh_18145,private,25321529179.80134,2000.0,12660764.589900669
privbh_18146,private,138653915181.6506,2000.0,69326957.5908253
privbh_18147,private,212348009673.37076,2000.0,106174004.83668537
privbh_18148,private,314634816302.39075,2000.0,157317408.15119538
privbh_18149,private,324516051287.7912,2000.0,162258025.6438956
privbh_1815,private,25219049574.661655,2000.0,12609524.787330829
privbh_18151,private,265731038073.72,2000.0,132865519.03686
privbh_18152,private,12741262300.893185,2000.0,6370631.150446592
privbh_18153,private,12451232481.085451,2000.0,6225616.240542726
privbh_18154,private,265822777186.70276,2000.0,132911388.59335138
privbh_18155,private,199128899119.9859,2000.0,99564449.55999295
privbh_18157,private,24974042497.426056,2000.0,12487021.248713028
privbh_18159,private,301199448315.95135,2000.0,150599724.15797567
privbh_1816,private,37642957389.02783,2000.0,18821478.694513917
privbh_18161,private,112668414854.57385,2000.0,56334207.42728692
privbh_18162,private,302054377825.12866,2000.0,151027188.91256434
privbh_18164,private,12460204012.343756,2000.0,6230102.0061718775
privbh_18165,private,237240804137.45065,2000.0,118620402.06872533
privbh_18167,private,127398703887.57733,2000.0,63699351.94378866
privbh_18168,private,112559780281.27455,2000.0,56279890.14063728
privbh_18169,private,312426223655.7873,2000.0,156213111.82789364
privbh_1817,private,12606843338.601955,2000.0,6303421.669300978
privbh_18170,private,303465188043.2379,2000.0,151732594.02161896
privbh_18171,private,199317420624.96472,2000.0,99658710.31248236
privbh_18172,private,250956962851.9325,2000.0,125478481.42596625
privbh_18173,private,300291209277.9961,2000.0,150145604.63899806
privbh_18174,private,113273580574.16785,2000.0,56636790.287083924
privbh_18176,private,100559740030.2804,2000.0,50279870.0151402
privbh_18177,private,201078732337.29034,2000.0,100539366.16864517
privbh_18178,private,112138765623.92822,2000.0,56069382.81196411
privbh_1818,private,37627690003.896645,2000.0,18813845.001948323
privbh_18180,private,226016394403.36392,2000.0,113008197.20168196
privbh_18181,private,226397743988.39923,2000.0,113198871.99419962
privbh_18182,private,301164428246.45557,2000.0,150582214.12322778
privbh_18183,private,12544997283.471598,2000.0,6272498.641735799
privbh_18184,private,314091715735.55676,2000.0,157045857.8677784
privbh_18185,private,378452058160.2437,2000.0,189226029.08012185
privbh_18186,private,100856791098.22208,2000.0,50428395.54911104
privbh_18188,private,226856906731.4439,2000.0,113428453.36572196
privbh_18189,private,12495429605.506922,2000.0,6247714.802753461
privbh_1819,private,12509394195.74642,2000.0,6254697.09787321
privbh_18190,private,25170010330.076622,2000.0,12585005.165038312
privbh_18191,private,12488278027.630424,2000.0,6244139.013815212
privbh_18192,private,212727974796.58356,2000.0,106363987.39829178
privbh_18195,private,251860728445.09967,2000.0,125930364.22254984
privbh_18196,private,150928347093.26724,2000.0,75464173.54663362
privbh_18197,private,63135119166.431854,2000.0,31567559.583215926
privbh_18198,private,63129663013.42234,2000.0,31564831.50671117
privbh_18199,private,24963672695.988304,2000.0,12481836.347994152
privbh_182,private,438545474484.304,2000.0,219272737.242152
privbh_18200,private,87827777950.92535,2000.0,43913888.975462675
privbh_18201,private,75706397256.30362,2000.0,37853198.62815181
privbh_18202,private,62986751163.06024,2000.0,31493375.58153012
privbh_18203,private,113154710734.83743,2000.0,56577355.367418714
privbh_18204,private,124984232976.68521,2000.0,62492116.488342606
privbh_18205,private,75590115452.10184,2000.0,37795057.72605092
privbh_18206,private,25310133609.47544,2000.0,12655066.80473772
privbh_18207,private,37503668951.03288,2000.0,18751834.475516442
privbh_18208,private,711474295684.1644,2000.0,355737147.8420822
privbh_1821,private,100661041445.3006,2000.0,50330520.7226503
privbh_18212,private,456547938620.6234,2000.0,228273969.3103117
privbh_18216,private,200547598284.57452,2000.0,100273799.14228727
privbh_18220,private,149283147513.97043,2000.0,74641573.75698522
privbh_18221,private,50496126723.860146,2000.0,25248063.361930072
privbh_18222,private,162422246956.52878,2000.0,81211123.47826439
privbh_18223,private,113178452913.6514,2000.0,56589226.456825696
privbh_18224,private,88140309726.43079,2000.0,44070154.863215394
privbh_18225,private,62961320629.48915,2000.0,31480660.314744577
privbh_18226,private,125635582846.48004,2000.0,62817791.42324002
privbh_18227,private,112903545349.57465,2000.0,56451772.67478732
privbh_18228,private,88079132019.80418,2000.0,44039566.00990209
privbh_18229,private,88065130734.63101,2000.0,44032565.36731551
privbh_1823,private,25040847368.69982,2000.0,12520423.684349911
privbh_18230,private,25385035508.050064,2000.0,12692517.754025033
privbh_18231,private,25380504357.99527,2000.0,12690252.178997634
privbh_18235,private,1084311730317.5681,2000.0,542155865.158784
privbh_18236,private,813683066627.2932,2000.0,406841533.3136466
privbh_18237,private,211800700507.65143,2000.0,105900350.25382571
privbh_18238,private,12453491319.271273,2000.0,6226745.659635636
privbh_18241,private,299557498585.77124,2000.0,149778749.29288563
privbh_18244,private,112451384388.56258,2000.0,56225692.19428129
privbh_18246,private,25029382218.609432,2000.0,12514691.109304717
privbh_18247,private,25271670954.71472,2000.0,12635835.477357361
privbh_18248,private,24985305628.647568,2000.0,12492652.814323785
privbh_18249,private,25036627675.475723,2000.0,12518313.837737862
privbh_1825,private,12715437393.149288,2000.0,6357718.696574644
privbh_18251,private,50709856894.93538,2000.0,25354928.44746769
privbh_18252,private,164239920030.37067,2000.0,82119960.01518533
privbh_18253,private,12546562019.13605,2000.0,6273281.009568024
privbh_18254,private,12514929836.923294,2000.0,6257464.918461647
privbh_18255,private,50096562913.259415,2000.0,25048281.45662971
privbh_18256,private,37592144444.75791,2000.0,18796072.222378954
privbh_18257,private,24946028374.33315,2000.0,12473014.187166575
privbh_18258,private,100092956925.35484,2000.0,50046478.46267742
privbh_18259,private,12485613814.763456,2000.0,6242806.907381728
privbh_1826,private,50243952744.07671,2000.0,25121976.372038357
privbh_18260,private,12457916946.892023,2000.0,6228958.473446012
privbh_18261,private,50247000584.679794,2000.0,25123500.2923399
privbh_18262,private,125001996536.83691,2000.0,62500998.26841845
privbh_18265,private,12605318513.083858,2000.0,6302659.256541929
privbh_18266,private,12544694074.871689,2000.0,6272347.037435845
privbh_18267,private,12538611214.600151,2000.0,6269305.607300076
privbh_18268,private,12467621397.170963,2000.0,6233810.698585481
privbh_18269,private,12541295457.08655,2000.0,6270647.728543275
privbh_1827,private,75825445819.6715,2000.0,37912722.90983575
privbh_18274,private,12682581717.924934,2000.0,6341290.858962467
privbh_1828,private,12759510744.524157,2000.0,6379755.372262078
privbh_18280,private,50546167266.916435,2000.0,25273083.63345822
privbh_18281,private,24993164677.051655,2000.0,12496582.338525828
privbh_18282,private,125420719493.71454,2000.0,62710359.74685727
privbh_18283,private,113146612850.32854,2000.0,56573306.42516427
privbh_18284,private,338945842770.49304,2000.0,169472921.38524652
privbh_18285,private,316544674784.33606,2000.0,158272337.39216802
privbh_18286,private,113598857208.3478,2000.0,56799428.6041739
privbh_18288,private,12593408800.074148,2000.0,6296704.400037074
privbh_18289,private,12566741806.78136,2000.0,6283370.90339068
privbh_1829,private,12554166913.981,2000.0,6277083.456990501
privbh_18290,private,12500213766.199356,2000.0,6250106.883099678
privbh_18291,private,62516426022.49307,2000.0,31258213.011246536
privbh_18293,private,24882292348.837067,2000.0,12441146.174418533
privbh_18294,private,12630517054.907845,2000.0,6315258.527453923
privbh_18296,private,12602345482.260252,2000.0,6301172.741130126
privbh_18297,private,25371972049.029793,2000.0,12685986.024514897
privbh_18298,private,25045277212.07426,2000.0,12522638.60603713
privbh_18299,private,24886122846.714954,2000.0,12443061.423357477
privbh_183,private,1192738750079.3218,2000.0,596369375.0396609
privbh_1830,private,500991393625.92664,2000.0,250495696.8129633
privbh_18300,private,163936601491.96524,2000.0,81968300.74598262
privbh_18301,private,225782935551.91733,2000.0,112891467.77595866
privbh_18302,private,163134006387.13754,2000.0,81567003.19356877
privbh_18303,private,24916274075.41556,2000.0,12458137.037707781
privbh_18304,private,37702024702.878654,2000.0,18851012.351439327
privbh_18305,private,37718585421.65452,2000.0,18859292.710827257
privbh_18306,private,473767741797.79095,2000.0,236883870.89889547
privbh_18307,private,50192275037.00733,2000.0,25096137.518503666
privbh_18308,private,137398592350.92809,2000.0,68699296.17546405
privbh_18309,private,37809831585.17218,2000.0,18904915.792586092
privbh_18310,private,126278214371.79459,2000.0,63139107.18589729
privbh_18311,private,151396718509.83386,2000.0,75698359.25491694
privbh_18312,private,88019402801.37845,2000.0,44009701.40068922
privbh_18313,private,37558578179.80113,2000.0,18779289.089900564
privbh_18314,private,162944558057.72977,2000.0,81472279.02886489
privbh_18315,private,450805471152.3725,2000.0,225402735.57618624
privbh_18316,private,516287794320.17004,2000.0,258143897.16008502
privbh_18317,private,938380737532.5941,2000.0,469190368.76629704
privbh_18318,private,375269433575.12933,2000.0,187634716.78756467
privbh_18319,private,741683780706.219,2000.0,370841890.3531095
privbh_18322,private,412069484622.783,2000.0,206034742.3113915
privbh_18324,private,264680799365.83463,2000.0,132340399.68291731
privbh_18325,private,62738535429.14194,2000.0,31369267.71457097
privbh_18326,private,400438991498.9685,2000.0,200219495.74948424
privbh_18327,private,112026055923.7151,2000.0,56013027.96185755
privbh_18328,private,12488719448.700998,2000.0,6244359.724350499
privbh_18329,private,25005401634.371956,2000.0,12502700.817185977
privbh_18330,private,25087674716.104153,2000.0,12543837.358052077
privbh_18331,private,37638558292.700554,2000.0,18819279.146350276
privbh_18332,private,25002428254.532608,2000.0,12501214.127266305
privbh_18336,private,12545193502.97531,2000.0,6272596.751487655
privbh_1834,private,87924070679.01389,2000.0,43962035.33950694
privbh_18341,private,12470998382.393852,2000.0,6235499.191196926
privbh_18345,private,12449954689.30506,2000.0,6224977.34465253
privbh_18348,private,12463132365.115017,2000.0,6231566.182557508
privbh_18349,private,37943697258.397644,2000.0,18971848.629198823
privbh_1835,private,50153739877.46264,2000.0,25076869.93873132
privbh_18350,private,25089794654.68468,2000.0,12544897.32734234
privbh_18352,private,24980916553.96614,2000.0,12490458.276983071
privbh_18353,private,12560108905.951384,2000.0,6280054.452975692
privbh_18354,private,24992435464.08079,2000.0,12496217.732040396
privbh_18355,private,12614555626.123772,2000.0,6307277.813061886
privbh_18356,private,12634928225.5274,2000.0,6317464.112763699
privbh_18361,private,12541521897.734602,2000.0,6270760.9488673005
privbh_18362,private,12472531823.96973,2000.0,6236265.911984866
privbh_18363,private,12536223861.148985,2000.0,6268111.930574493
privbh_18364,private,113358289437.11809,2000.0,56679144.71855904
privbh_18367,private,12464083047.432116,2000.0,6232041.523716058
privbh_1837,private,500209486778.83136,2000.0,250104743.38941568
privbh_18372,private,125512717425.91664,2000.0,62756358.71295832
privbh_18374,private,138233261372.16534,2000.0,69116630.68608268
privbh_18375,private,249297324180.9686,2000.0,124648662.09048429
privbh_18376,private,150566283203.45148,2000.0,75283141.60172574
privbh_18377,private,240570852545.71716,2000.0,120285426.27285857
privbh_18378,private,12516042047.194834,2000.0,6258021.0235974165
privbh_1838,private,501008229073.8047,2000.0,250504114.53690234
privbh_18380,private,139804223769.34076,2000.0,69902111.88467038
privbh_18381,private,265834000899.98523,2000.0,132917000.44999261
privbh_18382,private,151142519920.47653,2000.0,75571259.96023826
privbh_18383,private,137319668219.72049,2000.0,68659834.10986024
privbh_18384,private,162444544581.52548,2000.0,81222272.29076274
privbh_18385,private,25039026479.576355,2000.0,12519513.239788178
privbh_18386,private,12500463587.778637,2000.0,6250231.793889319
privbh_18387,private,25047215542.18432,2000.0,12523607.77109216
privbh_18388,private,136993288048.6862,2000.0,68496644.0243431
privbh_18389,private,252413183205.04803,2000.0,126206591.60252401
privbh_18393,private,126037687857.98663,2000.0,63018843.928993315
privbh_18395,private,124343475015.93909,2000.0,62171737.50796954
privbh_18398,private,12697890461.615835,2000.0,6348945.230807917
privbh_18399,private,126414889646.6346,2000.0,63207444.8233173
privbh_184,private,1083194611273.3745,2000.0,541597305.6366873
privbh_1840,private,225366144453.8565,2000.0,112683072.22692825
privbh_18408,private,12640495353.433111,2000.0,6320247.676716556
privbh_1841,private,12430380842.06562,2000.0,6215190.421032811
privbh_18413,private,112359556928.7496,2000.0,56179778.4643748
privbh_18414,private,100059561504.84402,2000.0,50029780.75242201
privbh_18415,private,99465418455.86842,2000.0,49732709.22793421
privbh_18416,private,12471257788.763945,2000.0,6235628.894381972
privbh_18418,private,25318361183.095367,2000.0,12659180.591547683
privbh_18419,private,138674051306.5159,2000.0,69337025.65325795
privbh_1842,private,163582040662.8089,2000.0,81791020.33140445
privbh_18420,private,37597400883.04395,2000.0,18798700.441521976
privbh_18421,private,25168408819.96334,2000.0,12584204.40998167
privbh_18422,private,25022234470.483246,2000.0,12511117.235241624
privbh_18423,private,50381449889.650925,2000.0,25190724.944825463
privbh_18424,private,12643276846.62769,2000.0,6321638.423313845
privbh_18425,private,12621138442.59779,2000.0,6310569.221298895
privbh_18427,private,12474260964.77916,2000.0,6237130.4823895795
privbh_18428,private,12484861634.011314,2000.0,6242430.817005658
privbh_18429,private,113638786859.98174,2000.0,56819393.429990865
privbh_1843,private,287180645132.39264,2000.0,143590322.56619632
privbh_18430,private,112416954698.90793,2000.0,56208477.34945396
privbh_18431,private,124727283976.82413,2000.0,62363641.98841207
privbh_18433,private,125505094287.05698,2000.0,62752547.14352849
privbh_18434,private,265948838118.99863,2000.0,132974419.05949931
privbh_18436,private,12490822094.710476,2000.0,6245411.047355238
privbh_1844,private,642062603646.5651,2000.0,321031301.82328254
privbh_18441,private,251464679832.0315,2000.0,125732339.91601574
privbh_18442,private,251587799201.78928,2000.0,125793899.60089464
privbh_18443,private,274816418019.4268,2000.0,137408209.00971338
privbh_18444,private,276326743153.21515,2000.0,138163371.57660758
privbh_18445,private,137355076106.4549,2000.0,68677538.05322745
privbh_18446,private,189229499355.70584,2000.0,94614749.67785291
privbh_18447,private,137386846738.70529,2000.0,68693423.36935264
privbh_18448,private,37713477107.729706,2000.0,18856738.55386485
privbh_18449,private,176198671120.95306,2000.0,88099335.56047653
privbh_1845,private,276490283009.4884,2000.0,138245141.5047442
privbh_18450,private,200423797147.02655,2000.0,100211898.57351327
privbh_18451,private,200439618396.6436,2000.0,100219809.19832179
privbh_18457,private,137949907779.0996,2000.0,68974953.8895498
privbh_18459,private,12499528196.44124,2000.0,6249764.09822062
privbh_1846,private,351078239875.08954,2000.0,175539119.93754476
privbh_18461,private,25169042302.212395,2000.0,12584521.151106197
privbh_18465,private,12583132967.101313,2000.0,6291566.483550657
privbh_18466,private,25068819308.693344,2000.0,12534409.654346673
privbh_18467,private,12523923899.431372,2000.0,6261961.949715686
privbh_18468,private,25201618923.271744,2000.0,12600809.461635873
privbh_18469,private,50262853104.06528,2000.0,25131426.55203264
privbh_1847,private,75178398512.68573,2000.0,37589199.256342866
privbh_18473,private,213142791349.39032,2000.0,106571395.67469516
privbh_18476,private,124679209515.34192,2000.0,62339604.75767096
privbh_18477,private,114609655983.12248,2000.0,57304827.99156124
privbh_18478,private,113074927372.35045,2000.0,56537463.68617523
privbh_18479,private,62598587535.70122,2000.0,31299293.767850608
privbh_1848,private,275809252823.27844,2000.0,137904626.4116392
privbh_18480,private,101992515546.11584,2000.0,50996257.77305792
privbh_18481,private,12612222802.555414,2000.0,6306111.401277707
privbh_18482,private,12647083214.833096,2000.0,6323541.607416548
privbh_18483,private,401936851100.8672,2000.0,200968425.5504336
privbh_18484,private,25119634354.514576,2000.0,12559817.177257288
privbh_18485,private,50278699305.23779,2000.0,25139349.652618896
privbh_18489,private,50388047616.78999,2000.0,25194023.808395
privbh_1849,private,399801455169.42444,2000.0,199900727.5847122
privbh_18490,private,62689939644.84883,2000.0,31344969.822424415
privbh_18491,private,50098999150.55461,2000.0,25049499.575277306
privbh_18492,private,50111204113.910805,2000.0,25055602.0569554
privbh_18494,private,24987606867.495857,2000.0,12493803.433747929
privbh_18495,private,37629492590.196945,2000.0,18814746.295098472
privbh_18496,private,12489666967.0409,2000.0,6244833.48352045
privbh_18497,private,12427438741.706436,2000.0,6213719.370853218
privbh_18498,private,25015811358.301067,2000.0,12507905.679150533
privbh_18499,private,75403316937.92586,2000.0,37701658.46896293
privbh_185,private,2091351604294.7168,2000.0,1045675802.1473584
privbh_1850,private,37732035554.07356,2000.0,18866017.777036782
privbh_18500,private,87915760053.9084,2000.0,43957880.026954204
privbh_18501,private,12438739604.971966,2000.0,6219369.802485983
privbh_18502,private,12430008330.936577,2000.0,6215004.165468289
privbh_18503,private,12439744902.73141,2000.0,6219872.451365705
privbh_18504,private,12460299464.809328,2000.0,6230149.732404664
privbh_18505,private,25023168179.991203,2000.0,12511584.089995602
privbh_18506,private,12546942754.444622,2000.0,6273471.377222311
privbh_18507,private,12632698973.404943,2000.0,6316349.486702472
privbh_18508,private,12637162029.573318,2000.0,6318581.014786659
privbh_18509,private,37569171182.38863,2000.0,18784585.591194317
privbh_1851,private,399087479044.898,2000.0,199543739.52244902
privbh_18510,private,138918868646.16238,2000.0,69459434.3230812
privbh_18511,private,176499414600.49017,2000.0,88249707.30024509
privbh_18512,private,300436796927.9044,2000.0,150218398.4639522
privbh_18513,private,274987071675.4139,2000.0,137493535.83770695
privbh_18514,private,201176145207.04108,2000.0,100588072.60352054
privbh_18515,private,199865754257.7106,2000.0,99932877.1288553
privbh_18516,private,100713426521.5734,2000.0,50356713.2607867
privbh_18517,private,326165320971.42566,2000.0,163082660.48571283
privbh_18518,private,112428792010.55223,2000.0,56214396.005276114
privbh_18519,private,202563638924.84244,2000.0,101281819.46242122
