lat,long,fio_load
-5.997610999999998,39.254128,76160000000.0
-5.997092999999992,39.254649,76160000000.0
-5.996785999999998,39.254984,76160000000.0
-5.997284999999996,39.254466,76160000000.0
-5.996163000000006,39.253508,76160000000.0
-5.998250000000002,39.254007,76160000000.0
-5.998383000000002,39.254029,76160000000.0
-5.998610000000006,39.25422600000001,76160000000.0
-5.998379999999996,39.254354,76160000000.0
-5.998642,39.254399,76160000000.0
-5.998781000000008,39.254518,76160000000.0
-5.998772000000002,39.254259,76160000000.0
-5.998448000000004,39.253263,76160000000.0
-5.998128,39.253937,76160000000.0
-5.998068,39.253673,76160000000.0
-5.99816500000001,39.253483,76160000000.0
-5.998644000000002,39.254011,76160000000.0
-5.998785999999994,39.252324,76160000000.0
-5.998785999999994,39.252324,76160000000.0
-5.998662999999994,39.252237,76160000000.0
-5.998785999999994,39.252324,76160000000.0
-5.998521000000006,39.252324,76160000000.0
-5.998521000000006,39.252324,76160000000.0
-5.998521000000006,39.252324,76160000000.0
-5.998521000000006,39.252324,76160000000.0
-5.996351999999994,39.253487,76160000000.0
-5.996488000000006,39.256999,76160000000.0
-5.996523000000002,39.257158,76160000000.0
-5.996598,39.257409,76160000000.0
-5.995993999999996,39.257345,76160000000.0
-5.996015000000004,39.257257,76160000000.0
-5.998761000000008,39.254638,76160000000.0
-5.998147,39.2573,76160000000.0
-5.998566,39.255053,76160000000.0
-5.992979,39.255245,76160000000.0
-5.993527999999996,39.256122,76160000000.0
-5.993875999999992,39.255899,76160000000.0
-5.993311000000006,39.256276,76160000000.0
-5.993555999999998,39.256519,76160000000.0
-5.992873999999996,39.256346,76160000000.0
-5.993907999999996,39.256431,76160000000.0
-5.994896000000004,39.255173,76160000000.0
-5.995124,39.25492100000001,76160000000.0
-5.995207000000002,39.253947,76160000000.0
-5.994999000000008,39.254827,76160000000.0
-5.994189999999994,39.253508,76160000000.0
-5.994185,39.2525,76160000000.0
-5.994438000000004,39.253443,76160000000.0
-5.994679999999996,39.254651,76160000000.0
-5.993158000000006,39.257032,76160000000.0
-5.993366000000008,39.257189,76160000000.0
-6.001266000000006,39.25251,76160000000.0
-6.001468999999996,39.252984,76160000000.0
-6.002100000000004,39.252778,76160000000.0
-6.002033000000008,39.252859,76160000000.0
-6.001871000000006,39.252814,76160000000.0
-6.001713,39.25396700000001,76160000000.0
-5.999648999999996,39.255609,76160000000.0
-6.00073,39.257724,76160000000.0
-6.004722000000004,39.251025000000006,76160000000.0
-6.004722000000004,39.251025000000006,76160000000.0
-6.004722000000004,39.251025000000006,76160000000.0
-6.004408999999994,39.251259,76160000000.0
-6.004279,39.251352,76160000000.0
-6.004046999999998,39.25153,76160000000.0
-6.004652999999998,39.2511,76160000000.0
-6.004343000000006,39.251642,76160000000.0
-6.004256999999994,39.25168,76160000000.0
-6.004725999999998,39.251367,76160000000.0
-6.003213000000002,39.251832,76160000000.0
-6.002128999999998,39.253074,76160000000.0
-6.001970000000004,39.256357,76160000000.0
-6.00108500000001,39.256593,76160000000.0
-6.001811000000002,39.256626,76160000000.0
-6.001579000000006,39.25701,76160000000.0
-6.001863000000008,39.257012,76160000000.0
-6.001406000000008,39.257232,76160000000.0
-6.001557999999994,39.257248,76160000000.0
-6.001384000000002,39.257265,76160000000.0
-6.001628,39.257393,76160000000.0
-6.001799999999996,39.25758,76160000000.0
-6.001311000000002,39.257757,76160000000.0
-6.002943999999992,39.243475,76160000000.0
-6.003034000000008,39.243406,76160000000.0
-6.002881000000006,39.242961,76160000000.0
-6.003087999999998,39.24348600000001,76160000000.0
-6.003025000000002,39.243464,76160000000.0
-6.002926999999996,39.243353,76160000000.0
-6.000910000000002,39.249724,76160000000.0
-6.000146999999992,39.249955,76160000000.0
-6.000058,39.249924,76160000000.0
-6.000034000000008,39.249793,76160000000.0
-5.997092000000004,39.246315,76160000000.0
-5.997242999999994,39.246827,76160000000.0
-5.998152999999998,39.247405,76160000000.0
-5.997756,39.246839,76160000000.0
-5.997653999999998,39.24712400000001,76160000000.0
-5.999705999999998,39.24836,76160000000.0
-5.999623000000004,39.248102,76160000000.0
-5.998310999999992,39.248905,76160000000.0
-5.998138000000004,39.247578,76160000000.0
-6.000563000000002,39.24935,76160000000.0
-6.000567000000004,39.249539,76160000000.0
-6.000232,39.249243,76160000000.0
-6.000620000000006,39.249562,76160000000.0
-6.000731000000004,39.249461,76160000000.0
-5.997885999999994,39.248289,76160000000.0
-5.997709999999998,39.249402,76160000000.0
-5.997586,39.248618,76160000000.0
-5.997249,39.24902900000001,76160000000.0
-5.997239000000006,39.249298,76160000000.0
-5.997209000000008,39.248947,76160000000.0
-5.997831000000006,39.25076200000001,76160000000.0
-6.002667999999996,39.249301,76160000000.0
-6.002913000000008,39.24937400000001,76160000000.0
-6.001744000000008,39.249416,76160000000.0
-6.002016000000002,39.249532,76160000000.0
-6.002922000000006,39.248805,76160000000.0
-6.002775999999996,39.249122,76160000000.0
-6.002211000000004,39.248112,76160000000.0
-6.002209999999992,39.247555,76160000000.0
-6.003793000000006,39.250207,76160000000.0
-6.004686999999996,39.250475,76160000000.0
-6.004498000000008,39.248991,76160000000.0
-6.004485999999992,39.250097,76160000000.0
-6.004243999999996,39.250303,76160000000.0
-6.004193999999996,39.250378,76160000000.0
-6.004094000000004,39.250085,76160000000.0
-6.003870999999996,39.249382,76160000000.0
-6.001622999999998,39.250909,76160000000.0
-6.002359999999996,39.251868,76160000000.0
-6.001428000000004,39.251692,76160000000.0
-6.001451999999992,39.251771,76160000000.0
-5.997437000000004,39.25206400000001,76160000000.0
-5.999837,39.251441,76160000000.0
-6.000267000000008,39.251377,76160000000.0
-6.000160000000002,39.252068,76160000000.0
-5.999501000000008,39.250983,76160000000.0
-5.999432000000002,39.251044,76160000000.0
-6.000053000000008,39.251177,76160000000.0
-5.999479999999996,39.250957,76160000000.0
-5.999645000000002,39.252071,76160000000.0
-5.998979000000006,39.25093300000001,76160000000.0
-5.998721999999996,39.25087,76160000000.0
-5.998902999999994,39.251423,76160000000.0
-5.999043999999998,39.250806,76160000000.0
-5.998845000000006,39.251406,76160000000.0
-5.998813999999996,39.251318,76160000000.0
-5.999010000000004,39.251051,76160000000.0
-5.998697000000004,39.251408,76160000000.0
-6.004054,39.251027,76160000000.0
-6.003695000000008,39.250853,76160000000.0
-6.001125999999998,39.251696,76160000000.0
-6.003547999999998,39.242926,76160000000.0
-6.003507999999996,39.24278900000001,76160000000.0
-6.003941000000004,39.242427,76160000000.0
-6.004138,39.242692,76160000000.0
-6.004104000000008,39.242773,76160000000.0
-6.004049000000006,39.242921,76160000000.0
-6.003536000000008,39.243115,76160000000.0
-6.004330000000004,39.247908,76160000000.0
-6.003463000000006,39.247302,76160000000.0
-6.003366999999998,39.242348,76160000000.0
-5.992561999999992,39.243221,76160000000.0
-5.992765,39.242828,76160000000.0
-5.995676999999996,39.248747,76160000000.0
-5.995561000000006,39.246566,76160000000.0
-5.994612000000002,39.24725,76160000000.0
-5.994499999999998,39.24673,76160000000.0
-5.993988999999994,39.24785,76160000000.0
-5.996299999999998,39.248837,76160000000.0
-5.995880999999998,39.248375,76160000000.0
-5.995731999999992,39.246483,76160000000.0
-5.995821000000006,39.246381,76160000000.0
-5.995343,39.24668900000001,76160000000.0
-5.995501999999998,39.247017,76160000000.0
-5.995514999999996,39.24682000000001,76160000000.0
-5.996177,39.246698,76160000000.0
-5.994895999999996,39.248008,76160000000.0
-5.995551999999992,39.247331,76160000000.0
-5.996852000000002,39.250322,76160000000.0
-5.996499999999996,39.25046,76160000000.0
-5.996614999999998,39.249955,76160000000.0
-5.996269999999994,39.250271,76160000000.0
-5.996295999999994,39.250129,76160000000.0
-5.995323000000008,39.249794,76160000000.0
-5.995272000000008,39.24993,76160000000.0
-5.995875999999992,39.249179,76160000000.0
-5.995562000000002,39.250615,76160000000.0
-5.995768000000008,39.249126,76160000000.0
-5.994529999999994,39.249589,76160000000.0
-5.993237000000002,39.25073,76160000000.0
-5.994323,39.249718,76160000000.0
-5.994814999999996,39.250543,76160000000.0
-5.994821999999996,39.250764,76160000000.0
-5.994842999999996,39.250388,76160000000.0
-5.994854000000004,39.250403,76160000000.0
-5.994819999999996,39.25013,76160000000.0
-5.994865,39.25018,76160000000.0
-5.994914999999994,39.249562,76160000000.0
-5.995352,39.252471,76160000000.0
-5.995243000000004,39.251838,76160000000.0
-5.995262000000008,39.252721,76160000000.0
-5.996167999999998,39.252653,76160000000.0
-5.996195999999998,39.252131,76160000000.0
-5.996183000000002,39.251591,76160000000.0
-5.996355999999992,39.251835,76160000000.0
-5.996209000000008,39.251279,76160000000.0
-5.996053999999996,39.251312,76160000000.0
-5.996395000000006,39.251082,76160000000.0
-5.99614,39.251028,76160000000.0
-5.996430999999992,39.251999,76160000000.0
-5.996430999999992,39.251999,76160000000.0
-5.996430999999992,39.251999,76160000000.0
-5.996430999999992,39.251999,76160000000.0
-5.996430999999992,39.251999,76160000000.0
-5.992195000000008,39.251046,76160000000.0
-5.992341999999998,39.251173,76160000000.0
-5.994143000000004,39.250884,76160000000.0
-5.993887000000004,39.251188,76160000000.0
-5.994731999999996,39.251166,76160000000.0
-5.994430999999998,39.250873,76160000000.0
-5.993267999999994,39.251857,76160000000.0
-5.993253000000006,39.251935,76160000000.0
-5.993122000000004,39.251987,76160000000.0
-5.994406000000002,39.252057,76160000000.0
-5.994726999999998,39.251565,76160000000.0
-5.99521300000001,39.251947,76160000000.0
-5.994832,39.25180000000001,76160000000.0
-5.994804999999998,39.251576,76160000000.0
-5.994181000000004,39.251937,76160000000.0
-5.995101000000004,39.251343,76160000000.0
-5.994467000000004,39.2519,76160000000.0
-5.991850999999992,39.251872,76160000000.0
-5.991957000000004,39.25141,76160000000.0
-5.991978000000004,39.251697,76160000000.0
-5.992315999999998,39.251885,76160000000.0
-5.991807999999994,39.251665,76160000000.0
-5.992280000000004,39.251479,76160000000.0
-5.992018999999998,39.25167,76160000000.0
-5.992706999999998,39.251555,76160000000.0
-5.992609999999996,39.251771,76160000000.0
-5.992432000000002,39.251833,76160000000.0
-5.992819000000002,39.251613,76160000000.0
-5.961687999999992,39.259332,76160000000.0
-5.978763999999994,39.254627,76160000000.0
-5.978407000000008,39.254515,76160000000.0
-5.977949999999992,39.254923000000005,76160000000.0
-5.978563999999998,39.256251,76160000000.0
-5.973025000000006,39.252668,76160000000.0
-5.974930999999994,39.251636,76160000000.0
-5.974952999999994,39.251499,76160000000.0
-5.976351999999994,39.25335,76160000000.0
-5.976800000000006,39.254841,76160000000.0
-5.973363000000004,39.255716,76160000000.0
-5.974974,39.251833,76160000000.0
-5.972980000000004,39.251299,76160000000.0
-5.976095999999998,39.251583,76160000000.0
-5.976095999999998,39.251583,76160000000.0
-5.976751000000002,39.257122,76160000000.0
-5.977106999999994,39.247717,76160000000.0
-5.978149,39.248691,76160000000.0
-5.977636999999996,39.250626,76160000000.0
-5.977636999999996,39.250626,76160000000.0
-5.975064999999996,39.244856,76160000000.0
-5.975064999999996,39.244856,76160000000.0
-5.976345000000002,39.248197,76160000000.0
-5.975621000000008,39.249005,76160000000.0
-5.972335,39.250322,76160000000.0
-5.972859000000002,39.24954900000001,76160000000.0
-5.972853000000004,39.249576,76160000000.0
-5.973183999999992,39.250724,76160000000.0
-5.973604999999994,39.251121,76160000000.0
-5.966284999999998,39.250657,76160000000.0
-5.966895999999992,39.251368,76160000000.0
-5.965764000000006,39.250904,76160000000.0
-5.967023999999994,39.250819,76160000000.0
-5.966578999999996,39.251102,76160000000.0
-5.964828000000004,39.24984,76160000000.0
-5.965030999999998,39.249119,76160000000.0
-5.971740999999994,39.249124,76160000000.0
-5.971680000000008,39.251811,76160000000.0
-5.971344000000004,39.251084,76160000000.0
-5.972085999999996,39.251649,76160000000.0
-5.970383999999998,39.251053,76160000000.0
-5.964276000000002,39.250872,76160000000.0
-5.962100000000004,39.249953,76160000000.0
-5.96373999999999,39.250038,76160000000.0
-5.963676999999996,39.250196,76160000000.0
-5.962278000000006,39.250043,76160000000.0
-5.961606999999998,39.25119600000001,76160000000.0
-5.961806000000006,39.248938,76160000000.0
-5.964274999999998,39.248426,76160000000.0
-5.964120999999998,39.24884,76160000000.0
-5.962837999999994,39.245506,76160000000.0
-5.962837999999994,39.245506,76160000000.0
-5.96250500000001,39.248292,76160000000.0
-5.961740999999996,39.248517,76160000000.0
-5.962837999999994,39.245506,76160000000.0
-5.962837999999994,39.245506,76160000000.0
-5.962837999999994,39.245506,76160000000.0
-5.96144900000001,39.250771,76160000000.0
-5.959318000000002,39.24962,76160000000.0
-5.959652999999996,39.249277,76160000000.0
-5.959601,39.249688,76160000000.0
-5.969647999999994,39.253305,76160000000.0
-5.970813999999996,39.252657,76160000000.0
-5.971125000000008,39.252663,76160000000.0
-5.971498999999994,39.252462,76160000000.0
-5.969362999999998,39.253257,76160000000.0
-5.969467000000008,39.252495,76160000000.0
-5.969632000000006,39.252855,76160000000.0
-5.971203000000004,39.252464,76160000000.0
-5.971112000000002,39.252684,76160000000.0
-5.971459,39.25879,76160000000.0
-5.971362999999994,39.251712,76160000000.0
-5.969421000000004,39.253416,76160000000.0
-5.968224999999994,39.252451,76160000000.0
-5.968450999999998,39.252349,76160000000.0
-5.969014000000008,39.253858,76160000000.0
-5.968643,39.253123,76160000000.0
-5.968494000000006,39.253969,76160000000.0
-5.968408000000006,39.253529,76160000000.0
-5.968357,39.253212,76160000000.0
-5.968104999999992,39.253031,76160000000.0
-5.968467000000004,39.253008,76160000000.0
-5.969032000000008,39.252437,76160000000.0
-5.969023999999994,39.25245000000001,76160000000.0
-5.966553999999994,39.252393,76160000000.0
-5.966570999999998,39.251401,76160000000.0
-5.966420999999998,39.251433,76160000000.0
-5.966849000000004,39.252108,76160000000.0
-5.966033999999994,39.252459,76160000000.0
-5.967154000000004,39.255942,76160000000.0
-5.966907000000002,39.256183,76160000000.0
-5.966763999999998,39.25637,76160000000.0
-5.966237000000004,39.254474,76160000000.0
-5.966062,39.252882,76160000000.0
-5.966201000000004,39.259058,76160000000.0
-5.965366,39.256853,76160000000.0
-5.965709999999996,39.258492,76160000000.0
-5.965709999999996,39.258492,76160000000.0
-5.965709999999996,39.258492,76160000000.0
-5.963181,39.252586,76160000000.0
-5.963952000000006,39.252649,76160000000.0
-5.963637999999992,39.253841,76160000000.0
-5.963366999999994,39.253847,76160000000.0
-5.963396999999992,39.253285,76160000000.0
-5.964438999999994,39.252604,76160000000.0
-5.962751000000004,39.254234,76160000000.0
-5.963551,39.253643,76160000000.0
-5.964925999999998,39.255245,76160000000.0
-5.964925999999998,39.255245,76160000000.0
-5.964925999999998,39.255245,76160000000.0
-5.964925999999998,39.255245,76160000000.0
-5.964925999999998,39.255245,76160000000.0
-5.964925999999998,39.255245,76160000000.0
-5.964925999999998,39.255245,76160000000.0
-5.964925999999998,39.255245,76160000000.0
-5.964925999999998,39.255245,76160000000.0
-5.964925999999998,39.255245,76160000000.0
-5.964925999999998,39.255245,76160000000.0
-5.964925999999998,39.255245,76160000000.0
-5.964925999999998,39.255245,76160000000.0
-5.964925999999998,39.255245,76160000000.0
-5.964336000000004,39.254678,76160000000.0
-5.964441999999994,39.254616,76160000000.0
-5.963727000000004,39.255001,76160000000.0
-5.963256999999992,39.256207,76160000000.0
-5.960381,39.257249,76160000000.0
-5.963136999999994,39.258357,76160000000.0
-5.961580000000006,39.258987,76160000000.0
-5.961295999999992,39.251818,76160000000.0
-5.961353000000004,39.251974,76160000000.0
-5.962143000000004,39.252313,76160000000.0
-5.961868000000004,39.252499,76160000000.0
-5.962644999999992,39.25265,76160000000.0
-5.962095000000006,39.252067,76160000000.0
-5.961051999999992,39.25178,76160000000.0
-5.962033999999996,39.252581,76160000000.0
-5.961336000000006,39.251656,76160000000.0
-5.962589000000002,39.25337,76160000000.0
-5.961544000000004,39.253299,76160000000.0
-5.960037999999992,39.252975,76160000000.0
-5.959545999999994,39.253075,76160000000.0
-5.959881000000002,39.253093,76160000000.0
-5.959871999999992,39.253163,76160000000.0
-5.960024000000008,39.253197,76160000000.0
-5.959937999999994,39.25334,76160000000.0
-5.959628999999998,39.253265,76160000000.0
-5.959565,39.254637,76160000000.0
-5.964925999999998,39.255245,76160000000.0
-5.964925999999998,39.255245,76160000000.0
-5.964925999999998,39.255245,76160000000.0
-5.964925999999998,39.255245,76160000000.0
-5.964925999999998,39.255245,76160000000.0
-5.964925999999998,39.255245,76160000000.0
-5.964925999999998,39.255245,76160000000.0
-5.964925999999998,39.255245,76160000000.0
-5.964925999999998,39.255245,76160000000.0
-5.964925999999998,39.255245,76160000000.0
-5.964925999999998,39.255245,76160000000.0
-5.964925999999998,39.255245,76160000000.0
-5.964925999999998,39.255245,76160000000.0
-5.964925999999998,39.255245,76160000000.0
-5.964925999999998,39.255245,76160000000.0
-5.964925999999998,39.255245,76160000000.0
-5.964925999999998,39.255245,76160000000.0
-5.964925999999998,39.255245,76160000000.0
-5.964925999999998,39.255245,76160000000.0
-5.964925999999998,39.255245,76160000000.0
-5.964925999999998,39.255245,76160000000.0
-5.964925999999998,39.255245,76160000000.0
-5.964925999999998,39.255245,76160000000.0
-5.964925999999998,39.255245,76160000000.0
-5.964925999999998,39.255245,76160000000.0
-5.964925999999998,39.255245,76160000000.0
-5.964925999999998,39.255245,76160000000.0
-5.964925999999998,39.255245,76160000000.0
-5.964925999999998,39.255245,76160000000.0
-5.964925999999998,39.255245,76160000000.0
-5.964925999999998,39.255245,76160000000.0
-5.964925999999998,39.255245,76160000000.0
-5.964925999999998,39.255245,76160000000.0
-5.964925999999998,39.255245,76160000000.0
-5.964925999999998,39.255245,76160000000.0
-5.964925999999998,39.255245,76160000000.0
-5.964925999999998,39.255245,76160000000.0
-5.964925999999998,39.255245,76160000000.0
-5.964925999999998,39.255245,76160000000.0
-5.964925999999998,39.255245,76160000000.0
-5.964925999999998,39.255245,76160000000.0
-5.925725,39.256254,76160000000.0
-5.925414000000004,39.256311,76160000000.0
-5.922480999999998,39.25652,76160000000.0
-5.925623,39.256814,76160000000.0
-5.925429,39.256726,76160000000.0
-5.925121,39.256569000000006,76160000000.0
-5.925618999999996,39.256294,76160000000.0
-5.925304999999994,39.256703,76160000000.0
-5.92539899999999,39.256551,76160000000.0
-5.923562999999994,39.256882,76160000000.0
-5.926141000000006,39.256453,76160000000.0
-5.922326000000006,39.256727,76160000000.0
-5.922198999999992,39.256741,76160000000.0
-5.922058000000004,39.256616,76160000000.0
-5.922036999999996,39.256561,76160000000.0
-5.921895999999996,39.256465,76160000000.0
-5.921767999999998,39.256605,76160000000.0
-5.921599999999994,39.256436,76160000000.0
-5.921511000000004,39.257426,76160000000.0
-5.921453000000008,39.257425,76160000000.0
-5.920881000000004,39.256169,76160000000.0
-5.922383999999994,39.25673900000001,76160000000.0
-5.925411999999996,39.256544,76160000000.0
-5.927365000000004,39.255617,76160000000.0
-5.926783999999994,39.255914,76160000000.0
-5.926980000000006,39.256058,76160000000.0
-5.926524000000002,39.256124,76160000000.0
-5.926527,39.256211,76160000000.0
-5.927303000000004,39.256284,76160000000.0
-5.926958000000004,39.256349,76160000000.0
-5.927043000000008,39.256361,76160000000.0
-5.926226999999996,39.256712,76160000000.0
-5.927344000000008,39.25557,76160000000.0
-5.927344000000008,39.25557,76160000000.0
-5.927202000000002,39.255622,76160000000.0
-5.927303999999994,39.255783,76160000000.0
-5.926698000000002,39.255794,76160000000.0
-5.927344000000008,39.25557,76160000000.0
-5.927344000000008,39.25557,76160000000.0
-5.927344000000008,39.25557,76160000000.0
-5.926865000000008,39.257145,76160000000.0
-5.930120000000002,39.257073,76160000000.0
-5.930023000000004,39.257179,76160000000.0
-5.929770999999992,39.256736,76160000000.0
-5.929727999999996,39.257278,76160000000.0
-5.929609,39.25717,76160000000.0
-5.929605,39.256594,76160000000.0
-5.929596000000002,39.256813,76160000000.0
-5.92935,39.257404,76160000000.0
-5.929152000000006,39.25669800000001,76160000000.0
-5.929118000000006,39.257211,76160000000.0
-5.929109000000004,39.25749,76160000000.0
-5.928963999999994,39.256457,76160000000.0
-5.928893000000004,39.257184,76160000000.0
-5.928861999999996,39.256749,76160000000.0
-5.928830999999994,39.257501,76160000000.0
-5.928773000000008,39.25730700000001,76160000000.0
-5.928763999999996,39.256901,76160000000.0
-5.928708000000008,39.256955,76160000000.0
-5.928559000000002,39.25751,76160000000.0
-5.928512999999994,39.257025,76160000000.0
-5.928514000000004,39.257258,76160000000.0
-5.928440999999994,39.257097,76160000000.0
-5.929487000000006,39.256687,76160000000.0
-5.929085000000002,39.25674,76160000000.0
-5.929453000000008,39.25634,76160000000.0
-5.929269999999996,39.256098,76160000000.0
-5.929020999999998,39.255943,76160000000.0
-5.929006000000006,39.256033,76160000000.0
-5.928896000000004,39.255697,76160000000.0
-5.928819999999994,39.25612,76160000000.0
-5.928802000000006,39.255828,76160000000.0
-5.928746999999998,39.255725,76160000000.0
-5.928694000000006,39.255689,76160000000.0
-5.928655,39.25625,76160000000.0
-5.928659000000006,39.255916,76160000000.0
-5.928527000000008,39.2564,76160000000.0
-5.92834,39.255977,76160000000.0
-5.928149999999998,39.256324,76160000000.0
-5.928102999999992,39.255949,76160000000.0
-5.927762000000004,39.256107,76160000000.0
-5.927600999999998,39.256223000000006,76160000000.0
-5.927563999999994,39.25641,76160000000.0
-5.927551000000002,39.255951,76160000000.0
-5.928175999999998,39.255689,76160000000.0
-5.928481999999994,39.255716,76160000000.0
-5.927450999999992,39.255736,76160000000.0
-5.928317000000002,39.255777,76160000000.0
-5.927438000000002,39.255806,76160000000.0
-5.928487000000002,39.25582,76160000000.0
-5.927613000000002,39.257091,76160000000.0
-5.929225000000002,39.255368,76160000000.0
-5.929173999999996,39.25542,76160000000.0
-5.929136000000004,39.255347,76160000000.0
-5.929131999999994,39.255005,76160000000.0
-5.929028999999994,39.255518,76160000000.0
-5.928898999999994,39.255234,76160000000.0
-5.928776999999992,39.255463,76160000000.0
-5.928296,39.255322,76160000000.0
-5.927553,39.255335,76160000000.0
-5.928977999999994,39.255163,76160000000.0
-5.928589999999998,39.255333,76160000000.0
-5.928484,39.255179,76160000000.0
-5.928497999999998,39.25524,76160000000.0
-5.927489,39.255561,76160000000.0
-5.927606000000008,39.255475,76160000000.0
-5.928727,39.255589,76160000000.0
-5.930122999999994,39.255029,76160000000.0
-5.930072999999998,39.255284,76160000000.0
-5.930070000000002,39.255168,76160000000.0
-5.930013999999996,39.254841,76160000000.0
-5.929905999999992,39.255033,76160000000.0
-5.929893999999994,39.255321,76160000000.0
-5.929878000000006,39.255249,76160000000.0
-5.929853999999994,39.255301,76160000000.0
-5.929802,39.255087,76160000000.0
-5.929805999999996,39.254819,76160000000.0
-5.929674999999996,39.255234,76160000000.0
-5.929582999999992,39.255292,76160000000.0
-5.929547000000004,39.255005,76160000000.0
-5.929484000000008,39.254782,76160000000.0
-5.929475999999994,39.254971,76160000000.0
-5.929480000000004,39.2548,76160000000.0
-5.929436999999992,39.255369,76160000000.0
-5.92940600000001,39.255031,76160000000.0
-5.929359999999996,39.255302,76160000000.0
-5.929343,39.255136,76160000000.0
-5.929316,39.2556,76160000000.0
-5.929279000000008,39.255538,76160000000.0
-5.929723000000008,39.25557,76160000000.0
-5.933308000000002,39.254859,76160000000.0
-5.933057999999998,39.255519,76160000000.0
-5.932793999999992,39.255247,76160000000.0
-5.932656999999992,39.255265,76160000000.0
-5.932657,39.255025,76160000000.0
-5.932871999999998,39.254851,76160000000.0
-5.933788999999996,39.25669700000001,76160000000.0
-5.933730999999996,39.256303,76160000000.0
-5.933674000000004,39.255737,76160000000.0
-5.932048999999994,39.255666,76160000000.0
-5.931402000000002,39.256275,76160000000.0
-5.931321999999994,39.256379,76160000000.0
-5.930906000000004,39.256083,76160000000.0
-5.930890999999994,39.255737,76160000000.0
-5.930801999999996,39.255799,76160000000.0
-5.93078099999999,39.255816,76160000000.0
-5.930769999999992,39.256006000000006,76160000000.0
-5.930588000000006,39.255648,76160000000.0
-5.930356999999996,39.25571,76160000000.0
-5.930323000000008,39.255647,76160000000.0
-5.930218000000004,39.256167,76160000000.0
-5.933171999999994,39.255791,76160000000.0
-5.933314000000008,39.25604700000001,76160000000.0
-5.932902999999996,39.256274,76160000000.0
-5.932401999999994,39.256213,76160000000.0
-5.933621999999996,39.255919000000006,76160000000.0
-5.933559999999996,39.255675,76160000000.0
-5.932858000000002,39.255766,76160000000.0
-5.932226,39.255719,76160000000.0
-5.932033999999994,39.255928,76160000000.0
-5.931650000000002,39.256366,76160000000.0
-5.932355,39.255727,76160000000.0
-5.932603000000002,39.256128,76160000000.0
-5.933282000000004,39.256195,76160000000.0
-5.932688999999996,39.256967,76160000000.0
-5.932685000000002,39.256982,76160000000.0
-5.932629999999992,39.257212,76160000000.0
-5.932517000000002,39.256637,76160000000.0
-5.932396000000006,39.256762,76160000000.0
-5.932135999999996,39.258201,76160000000.0
-5.932126000000006,39.258012,76160000000.0
-5.931997999999994,39.25769,76160000000.0
-5.931753999999992,39.257619,76160000000.0
-5.931754999999996,39.256995,76160000000.0
-5.931752,39.257036,76160000000.0
-5.932907999999992,39.25666,76160000000.0
-5.932302000000006,39.256635,76160000000.0
-5.932847,39.256646,76160000000.0
-5.932713000000004,39.256857,76160000000.0
-5.932021999999996,39.257171,76160000000.0
-5.932923999999992,39.257102,76160000000.0
-5.931658000000004,39.257005,76160000000.0
-5.931773,39.256966,76160000000.0
-5.931565000000006,39.25749,76160000000.0
-5.931865999999998,39.257527,76160000000.0
-5.931968999999994,39.257587,76160000000.0
-5.931913999999998,39.257878,76160000000.0
-5.931929000000006,39.257883,76160000000.0
-5.931466999999994,39.25475,76160000000.0
-5.931333000000008,39.25535500000001,76160000000.0
-5.931095999999998,39.255391,76160000000.0
-5.931054999999994,39.255129,76160000000.0
-5.931005999999994,39.254813,76160000000.0
-5.930878,39.254998,76160000000.0
-5.930876999999998,39.255014,76160000000.0
-5.930767999999994,39.254645,76160000000.0
-5.930746000000004,39.254686,76160000000.0
-5.9307,39.255077,76160000000.0
-5.930696000000002,39.254954,76160000000.0
-5.930697999999998,39.255122,76160000000.0
-5.930700000000008,39.255157,76160000000.0
-5.930668000000008,39.255386,76160000000.0
-5.930629999999996,39.255145,76160000000.0
-5.930777999999994,39.255309,76160000000.0
-5.931094000000008,39.254758,76160000000.0
-5.931829000000006,39.254928,76160000000.0
-5.930986999999994,39.25522200000001,76160000000.0
-5.931223000000008,39.255537,76160000000.0
-5.930743000000002,39.255491,76160000000.0
-5.930646000000004,39.255517,76160000000.0
-5.930901000000004,39.255607,76160000000.0
-5.932239999999996,39.254802,76160000000.0
-5.931975,39.25522600000001,76160000000.0
-5.932325999999998,39.25486,76160000000.0
-5.931570999999996,39.255279,76160000000.0
-5.931892999999996,39.254829,76160000000.0
-5.932290000000008,39.255361,76160000000.0
-5.932239,39.255619,76160000000.0
-5.932293999999998,39.255607,76160000000.0
-5.932164999999998,39.255408,76160000000.0
-5.931501000000006,39.254765,76160000000.0
-5.931180000000008,39.254802,76160000000.0
-5.931125999999994,39.256582,76160000000.0
-5.930747000000004,39.256118,76160000000.0
-5.930718,39.256494,76160000000.0
-5.930519000000006,39.257185,76160000000.0
-5.930178999999992,39.256529,76160000000.0
-5.930973000000008,39.257678,76160000000.0
-5.931169999999994,39.256721,76160000000.0
-5.930920999999992,39.256732,76160000000.0
-5.930837000000006,39.256999,76160000000.0
-5.931086999999998,39.256889,76160000000.0
-5.930476000000004,39.257071,76160000000.0
-5.931205000000006,39.257526,76160000000.0
-5.93146,39.256916,76160000000.0
-5.931347999999996,39.257252,76160000000.0
-5.931466000000002,39.258433,76160000000.0
-5.931012000000006,39.257838,76160000000.0
-5.930454000000002,39.255077,76160000000.0
