borehole_id,borehole_type,lat,long,Q_L_per_day,total_surviving_fio_load,concentration_CFU_per_100mL
privbh_17675,private,-6.3236751,39.5439825,2000.0,93116150234.95389,4655807511.747695
privbh_17676,private,-6.2829776,39.4368527,2000.0,50897223627.92766,2544861181.3963833
privbh_17677,private,-6.2835383,39.4378533,2000.0,21502705562.45424,1075135278.122712
privbh_1768,private,-6.1153374,39.2270293,3000.0,7828960447.505105,260965348.25017014
privbh_17680,private,-6.2855198,39.4377436,2000.0,47779159645.31817,2388957982.2659082
privbh_17681,private,-6.2847294,39.4395098,3000.0,11258056300.237284,375268543.3412428
privbh_17682,private,-6.285709,39.4391359,2000.0,16775012198.108027,838750609.9054013
privbh_17683,private,-6.286815,39.4389867,2000.0,19269066554.32706,963453327.7163529
privbh_17686,private,-6.287516,39.4402445,2000.0,33780380816.103172,1689019040.8051589
privbh_17687,private,-6.2879733,39.44088,2000.0,53811332962.02355,2690566648.101177
privbh_17688,private,-6.2876086,39.4421311,2000.0,38362205454.637276,1918110272.7318637
privbh_1769,private,-6.1167618,39.2255693,2000.0,103975809535.19443,5198790476.759722
privbh_17690,private,-6.2809098,39.4447855,1142.857142857143,28063807903.993744,2455583191.5994525
privbh_17692,private,-6.2812833,39.445,5000.0,40477008382.17271,809540167.6434541
privbh_17693,private,-6.281179,39.4457766,2000.0,49895988238.73529,2494799411.9367642
privbh_17694,private,-6.2825881,39.445923,2000.0,14419638708.096258,720981935.4048129
privbh_17699,private,-5.9241448,39.3557345,3000.0,74143224208.37727,2471440806.945909
privbh_177,private,-6.1665699,39.2046498,10000.0,231353173780.24585,2313531737.802459
privbh_1770,private,-6.114764,39.2262727,428.57142857142856,52602172819.59973,12273840324.57327
privbh_17700,private,-5.9251959,39.355771,2000.0,97093107018.44946,4854655350.922473
privbh_17701,private,-5.9273402,39.3561496,2000.0,98097968192.52306,4904898409.626153
privbh_17702,private,-5.9267678,39.3575527,2000.0,79528088048.5718,3976404402.42859
privbh_17703,private,-5.9255635,39.356993,2000.0,281890514709.69684,14094525735.484842
privbh_17704,private,-5.9234344,39.3553711,857.1428571428571,216257224440.18707,25230009518.021824
privbh_17705,private,-5.9216606,39.354064,2000.0,447653006398.7705,22382650319.938526
privbh_17706,private,-5.9214533,39.3526125,2000.0,39129188418.455956,1956459420.922798
privbh_17708,private,-5.9226965,39.3563885,2000.0,155891993191.6225,7794599659.581125
privbh_17709,private,-5.8872542,39.3376373,5000.0,93218678914.06558,1864373578.2813118
privbh_1771,private,-6.1164869,39.2261275,2000.0,45999039192.664795,2299951959.6332397
privbh_17710,private,-5.8871489,39.338793,2000.0,146761044836.82547,7338052241.841273
privbh_17713,private,-5.8923092,39.3374101,3000.0,15602812835.606997,520093761.1868999
privbh_17714,private,-5.8926102,39.3387906,2000.0,57835259114.57572,2891762955.728786
privbh_17715,private,-5.8959301,39.3371276,2000.0,59170965314.61542,2958548265.730771
privbh_17716,private,-5.8968753,39.3436234,2000.0,39074188193.62416,1953709409.6812081
privbh_17717,private,-5.8967521,39.343172,2000.0,52937598393.26778,2646879919.6633887
privbh_17718,private,-5.9002552,39.3432293,2000.0,33423455446.30611,1671172772.3153055
privbh_17719,private,-5.896785,39.3542738,857.1428571428571,57956457786.05521,6761586741.706441
privbh_1772,private,-6.1167352,39.2266816,5000.0,208322615090.58893,4166452301.8117785
privbh_17720,private,-5.8963378,39.3539919,2000.0,80807832910.77011,4040391645.538506
privbh_17721,private,-5.8968169,39.3543038,2000.0,56897342002.607796,2844867100.1303897
privbh_17722,private,-5.8849139,39.3524751,2000.0,265745441535.95758,13287272076.797878
privbh_17723,private,-5.885309,39.3519236,2000.0,47365503199.38504,2368275159.969252
privbh_17724,private,-5.8842376,39.3521733,2000.0,213676700192.81873,10683835009.640936
privbh_17725,private,-5.8836345,39.3522478,2000.0,41424517790.22566,2071225889.5112832
privbh_17726,private,-5.8835725,39.351595,2000.0,90338477700.62132,4516923885.031066
privbh_17728,private,-5.8806714,39.3515252,2000.0,36967325040.309555,1848366252.015478
privbh_17729,private,-5.879559,39.3509528,2000.0,193543889446.44208,9677194472.322104
privbh_1773,private,-6.1158056,39.2287361,2000.0,248828687629.6598,12441434381.48299
privbh_17730,private,-5.8790079,39.3510482,2000.0,111454352577.31833,5572717628.865916
privbh_17731,private,-5.9249803,39.355183,2000.0,43112878685.335815,2155643934.266791
privbh_17732,private,-5.9253974,39.3562469,2000.0,259967112879.59686,12998355643.979843
privbh_17733,private,-5.9257911,39.3563213,857.1428571428571,113480069678.81549,13239341462.528475
privbh_17734,private,-5.9234477,39.3561607,2000.0,241397515115.30927,12069875755.765463
privbh_17735,private,-5.9227599,39.3550206,2000.0,241817574017.17426,12090878700.858711
privbh_17736,private,-5.9216183,39.3542083,2000.0,324572788333.8998,16228639416.69499
privbh_17737,private,-5.9196494,39.3545042,2000.0,25998694866.49149,1299934743.3245745
privbh_1774,private,-6.1162874,39.2274882,714.2857142857143,114080998175.4844,15971339744.567814
privbh_17742,private,-5.9218085,39.3561526,2000.0,13993242419.453634,699662120.9726816
privbh_17743,private,-5.9218167,39.35616,2000.0,13002780956.230732,650139047.8115366
privbh_17744,private,-5.9219583,39.356495,2000.0,50480197837.54384,2524009891.877192
privbh_17745,private,-5.9231577,39.3568241,2000.0,337676432816.04645,16883821640.802324
privbh_17746,private,-5.9246735,39.3572441,2000.0,83011319013.73,4150565950.6864996
privbh_1775,private,-6.1169849,39.2258816,5000.0,72605696379.98999,1452113927.5997999
privbh_17750,private,-5.9240775,39.3578076,2000.0,39234158963.470535,1961707948.1735268
privbh_17752,private,-5.8834296,39.3340463,2000.0,36041170443.380646,1802058522.1690323
privbh_17753,private,-5.8825042,39.3308587,5000.0,44572551112.64,891451022.2528
privbh_17754,private,-5.8837818,39.3186232,2000.0,87772147188.89279,4388607359.44464
privbh_17755,private,-5.8851342,39.3106758,1428.5714285714284,14769801269.42838,1033886088.8599867
privbh_17757,private,-5.8794534,39.3397536,2000.0,41546654689.80537,2077332734.4902682
privbh_17758,private,-5.8785011,39.3421423,2000.0,95821430324.35873,4791071516.2179365
privbh_17759,private,-5.8787747,39.3421885,2000.0,44659089065.62253,2232954453.2811265
privbh_1776,private,-6.1169428,39.2272487,5000.0,167355615527.68884,3347112310.5537767
privbh_17760,private,-5.877952,39.3433226,571.4285714285714,13842925396.061869,2422511944.310827
privbh_17761,private,-5.8767133,39.3447833,2142.8571428571427,5234627293.811115,244282607.04451874
privbh_17762,private,-5.8752703,39.3488211,571.4285714285714,14751767341.466019,2581559284.756553
privbh_17765,private,-5.8765518,39.3512053,2000.0,45540167375.49652,2277008368.774826
privbh_17767,private,-5.8780304,39.3515694,2000.0,74170092171.96185,3708504608.598093
privbh_17769,private,-5.8963812,39.336835,2000.0,14879424161.843592,743971208.0921797
privbh_1777,private,-6.1135012,39.2182238,2000.0,140356465351.38605,7017823267.569302
privbh_17771,private,-5.8952339,39.3397917,2000.0,49965315988.58539,2498265799.4292693
privbh_17772,private,-5.8973916,39.3539739,2000.0,174308956785.17245,8715447839.258623
privbh_17773,private,-5.8976323,39.3538392,2000.0,128323718280.28165,6416185914.014082
privbh_17774,private,-5.8976344,39.3538576,2000.0,124326444204.29202,6216322210.2146015
privbh_17775,private,-5.8851949,39.3526161,2000.0,217621731061.40762,10881086553.070381
privbh_17776,private,-5.8850568,39.3520925,2000.0,166233674846.21185,8311683742.310593
privbh_17777,private,-5.8829524,39.351783,2000.0,144884773299.12335,7244238664.956167
privbh_17778,private,-5.8827765,39.352232,2000.0,103596423074.22827,5179821153.711413
privbh_17779,private,-5.8821549,39.3519818,2000.0,131304847656.27438,6565242382.813719
privbh_1778,private,-6.1134582,39.2194669,1000.0,185296399246.97696,18529639924.697697
privbh_17780,private,-5.8813154,39.3517408,2000.0,66624408114.6005,3331220405.7300253
privbh_17781,private,-5.8801751,39.3513726,2000.0,50129449184.73805,2506472459.2369027
privbh_17782,private,-5.8801862,39.3513847,2000.0,49726501769.85678,2486325088.492839
privbh_17783,private,-5.8790194,39.3510484,2000.0,107995141551.97366,5399757077.598683
privbh_17784,private,-5.927325,39.3561517,2000.0,96354489577.28018,4817724478.864009
privbh_17785,private,-5.9240174,39.3564374,2142.8571428571427,251620313333.33603,11742281288.889017
privbh_17786,private,-5.9220464,39.3546919,2857.142857142857,233423788513.6006,8169832597.976022
privbh_17787,private,-5.9216296,39.3542238,2000.0,330808588984.61804,16540429449.230904
privbh_1779,private,-6.1129233,39.2204618,2857.142857142857,227263582334.75717,7954225381.716501
privbh_17790,private,-5.923142,39.3573679,2000.0,269463840358.6596,13473192017.932981
privbh_17791,private,-5.923145,39.3574017,2000.0,251732460196.9789,12586623009.848946
privbh_17792,private,-5.9226083,39.3572309,2000.0,17447462350.11812,872373117.505906
privbh_17793,private,-5.9235093,39.3570142,2000.0,346116522497.8923,17305826124.89461
privbh_17794,private,-5.9235083,39.357025,2000.0,352632138425.43463,17631606921.271732
privbh_17795,private,-5.923852,39.357336,2000.0,275730761356.9398,13786538067.846989
privbh_17796,private,-5.8547972,39.3526654,2000.0,37752381623.890335,1887619081.1945167
privbh_17797,private,-5.8572864,39.3527955,2000.0,61571797891.29822,3078589894.564911
privbh_17798,private,-5.8593071,39.3540375,2000.0,170970275487.21017,8548513774.360509
privbh_17799,private,-5.8581152,39.3545669,2000.0,49643698135.83991,2482184906.7919955
privbh_178,private,-6.1668593,39.2052621,2000.0,162131126700.28284,8106556335.014142
privbh_1780,private,-6.113047,39.2203963,285.7142857142857,233368780980.6076,81679073343.21266
privbh_17800,private,-5.8576262,39.3545926,2000.0,73386554202.71515,3669327710.135757
privbh_17801,private,-5.8581629,39.3548604,2000.0,181771828280.71255,9088591414.035627
privbh_17802,private,-5.8571113,39.3552115,2000.0,106105539182.45702,5305276959.12285
privbh_17803,private,-5.857174,39.3554518,2000.0,52452753668.461754,2622637683.4230876
privbh_17804,private,-5.8564756,39.3547922,2000.0,65667396914.80456,3283369845.7402277
privbh_17805,private,-5.8563251,39.3551295,2000.0,106637794687.65073,5331889734.382536
privbh_17806,private,-5.8562756,39.3553659,5000.0,63181886846.43086,1263637736.9286172
privbh_17807,private,-5.8553815,39.355361,2000.0,26035603290.595116,1301780164.5297556
privbh_17808,private,-5.8546787,39.3555402,2000.0,50327014693.68906,2516350734.684453
privbh_17809,private,-5.8542971,39.3549319,2000.0,138367381023.84042,6918369051.192021
privbh_1781,private,-6.1135557,39.2198602,714.2857142857142,162229949466.93375,22712192925.370728
privbh_17810,private,-5.8540287,39.3549689,2000.0,105102359011.08752,5255117950.554376
privbh_17811,private,-5.852999,39.3548453,5000.0,19771654131.04647,395433082.6209294
privbh_17812,private,-5.8527403,39.3537251,2000.0,30636328519.977043,1531816425.9988523
privbh_17813,private,-5.852549,39.3535793,2000.0,45075954178.15642,2253797708.907821
privbh_17817,private,-6.206513,39.4800977,2000.0,39613334629.914345,1980666731.495717
privbh_17818,private,-6.2072633,39.4772823,2000.0,27028399172.929226,1351419958.6464615
privbh_1782,private,-6.1146291,39.2195238,2000.0,156497307419.7791,7824865370.988956
privbh_17821,private,-6.2034269,39.4785085,2000.0,152873444830.3173,7643672241.515864
privbh_17822,private,-6.2022081,39.4787546,2000.0,75421108365.19466,3771055418.259733
privbh_17824,private,-5.9148508,39.3522547,571.4285714285714,68573746862.49155,12000405700.936022
privbh_17825,private,-5.9142109,39.3526902,2000.0,75505150555.88943,3775257527.7944713
privbh_17826,private,-5.9135931,39.3524178,2000.0,71100258966.00558,3555012948.300279
privbh_17827,private,-5.9134783,39.352655,1428.5714285714284,44732367096.49055,3131265696.7543387
privbh_1783,private,-6.1134704,39.2202453,714.2857142857142,75849595348.99977,10618943348.859968
privbh_17830,private,-5.9140846,39.3535003,2000.0,146066089408.73254,7303304470.436626
privbh_17831,private,-5.9141372,39.3535367,2857.142857142857,145978037323.98013,5109231306.339305
privbh_17832,private,-5.9141722,39.3544284,2000.0,159990037895.60236,7999501894.780117
privbh_17833,private,-5.914708,39.35498,2000.0,114951707452.31702,5747585372.61585
privbh_17834,private,-5.914985,39.3550067,2000.0,194204780408.3222,9710239020.416111
privbh_17835,private,-5.9153061,39.3543818,2000.0,100988714817.72813,5049435740.886407
privbh_17836,private,-5.9148295,39.3539622,2000.0,188756407159.0658,9437820357.953289
privbh_17837,private,-5.9148251,39.353964,2000.0,191635501269.96603,9581775063.498302
privbh_17838,private,-5.914887,39.3536242,2000.0,52190294107.564415,2609514705.3782206
privbh_1784,private,-6.1145866,39.220261,714.2857142857142,382925560766.04846,53609578507.246796
privbh_17840,private,-5.8450805,39.350311,5000.0,15799563455.817055,315991269.1163411
privbh_17841,private,-5.8415325,39.3529641,2000.0,24004124737.057434,1200206236.8528717
privbh_17842,private,-5.8521333,39.3519446,2000.0,13761491521.818737,688074576.0909368
privbh_17844,private,-5.8594639,39.3466729,5000.0,16495981247.4367,329919624.948734
privbh_17847,private,-6.3294775,39.5503737,2000.0,162046296646.35114,8102314832.317556
privbh_17849,private,-6.3153446,39.4228157,5000.0,20536667580.181824,410733351.60363644
privbh_1785,private,-6.1146561,39.2210011,857.1428571428571,950170147514.4657,110853183876.68767
privbh_17852,private,-6.3141618,39.4264369,2000.0,33433647023.93004,1671682351.196502
privbh_17854,private,-6.3127913,39.4270249,3000.0,31109014092.958267,1036967136.4319423
privbh_17858,private,-6.3110575,39.4293502,1714.2857142857142,10743506788.219551,626704562.6461406
privbh_1786,private,-6.1146311,39.2212595,5000.0,194046783709.56488,3880935674.1912975
privbh_17863,private,-6.3093021,39.4284931,2000.0,83345496516.45468,4167274825.822734
privbh_17867,private,-6.3108785,39.4253169,2000.0,25712909799.038498,1285645489.951925
privbh_17869,private,-6.308409,39.4233166,2000.0,22347049273.528866,1117352463.6764433
privbh_1787,private,-6.1135918,39.2205987,5000.0,102627812064.46147,2052556241.2892294
privbh_17870,private,-6.3083781,39.4233825,2000.0,13894173942.483347,694708697.1241673
privbh_17871,private,-6.3080989,39.4245785,2000.0,42770303523.52159,2138515176.1760798
privbh_17877,private,-6.3069229,39.4283036,2000.0,175062616387.37042,8753130819.36852
privbh_17879,private,-6.3097279,39.4286752,2000.0,10549710905.351995,527485545.2675997
privbh_1788,private,-6.1136935,39.2212515,2000.0,197753213012.34695,9887660650.617348
privbh_17880,private,-6.3082699,39.4297318,1000.0,22333082017.004345,2233308201.7004347
privbh_17881,private,-6.3096827,39.4303369,10000.0,20834343735.251144,208343437.35251144
privbh_17882,private,-6.309333,39.4321789,2000.0,22954378115.273647,1147718905.7636824
privbh_17883,private,-6.3076131,39.4315008,5000.0,72666431247.83707,1453328624.9567413
privbh_17884,private,-6.3076074,39.4312932,5000.0,71899791401.854,1437995828.0370803
privbh_17888,private,-6.3047446,39.4278969,2000.0,174433919121.4906,8721695956.07453
privbh_17889,private,-6.3046808,39.4288368,2000.0,21371931581.736042,1068596579.0868021
privbh_1789,private,-6.1134441,39.2209732,3000.0,60477725504.6859,2015924183.4895298
privbh_17890,private,-6.3054793,39.4300638,5000.0,9428884808.749798,188577696.17499596
privbh_17891,private,-6.3053633,39.4312935,2000.0,5436831607.519797,271841580.37598985
privbh_17892,private,-6.3049973,39.4319377,2000.0,11496387912.929039,574819395.646452
privbh_17895,private,-6.3033825,39.4329408,2000.0,10461649498.202288,523082474.9101144
privbh_17896,private,-6.3026017,39.4323217,2000.0,11119712269.555464,555985613.4777732
privbh_17897,private,-6.3019774,39.4326301,2000.0,9899878835.03677,494993941.75183845
privbh_17898,private,-6.3018242,39.4334749,2000.0,13336181639.973686,666809081.9986844
privbh_17899,private,-6.3001132,39.4337593,1000.0,35830041706.04558,3583004170.6045575
privbh_179,private,-6.1659921,39.2057798,10000.0,517051373105.5962,5170513731.055962
privbh_1790,private,-6.112937,39.2210877,1000.0,60877082996.66751,6087708299.666751
privbh_17903,private,-6.2978,39.4368733,2000.0,30402924429.0392,1520146221.4519598
privbh_1791,private,-6.1130704,39.2212836,857.1428571428571,71594702117.17085,8352715247.003266
privbh_17910,private,-6.3027125,39.4317832,5000.0,14867451824.339504,297349036.4867901
privbh_17911,private,-6.2671479,39.5301047,3000.0,113491537135.20218,3783051237.8400726
privbh_17912,private,-6.2676027,39.5301859,1000.0,79195404939.42525,7919540493.942525
privbh_17913,private,-6.2677742,39.5293357,2000.0,108863606983.17383,5443180349.158691
privbh_17914,private,-6.2678881,39.5273593,2000.0,21970522060.02703,1098526103.0013514
privbh_17915,private,-6.2678793,39.52729,2000.0,16105911782.833626,805295589.1416813
privbh_17916,private,-6.2677242,39.5267824,2000.0,16515008386.21874,825750419.3109369
privbh_17917,private,-6.2674131,39.5260121,5000.0,18603712543.487335,372074250.8697467
privbh_17918,private,-6.2688318,39.5287762,3000.0,27143852774.938152,904795092.4979385
privbh_17919,private,-6.2688734,39.5285686,2000.0,18277811744.458004,913890587.2229003
privbh_1792,private,-6.1130451,39.221559,428.57142857142856,144690243865.81152,33761056902.02269
privbh_17921,private,-6.2693475,39.5292705,2000.0,8953099245.625578,447654962.2812789
privbh_17922,private,-6.2685345,39.5303446,2000.0,55588642057.9729,2779432102.898645
privbh_17923,private,-6.2678891,39.5307546,2000.0,71150249139.12146,3557512456.956073
privbh_17924,private,-6.2677245,39.5317412,2000.0,102492779695.28072,5124638984.764036
privbh_17925,private,-6.2677053,39.5317649,2000.0,104418473727.70332,5220923686.385166
privbh_17926,private,-6.2677748,39.5330582,5000.0,150107825486.67096,3002156509.733419
privbh_17927,private,-6.2675439,39.5336453,3000.0,158421311532.4633,5280710384.415443
privbh_17928,private,-6.2675558,39.5336589,2000.0,150364307068.4572,7518215353.422861
privbh_17929,private,-6.2675683,39.5336705,2000.0,146967042013.83337,7348352100.6916685
privbh_1793,private,-6.1135056,39.2223712,5000.0,81375162984.56927,1627503259.6913855
privbh_17930,private,-6.2674554,39.5328516,2000.0,359812439454.43085,17990621972.721542
privbh_17931,private,-6.2672991,39.5345341,1000.0,354957247606.7283,35495724760.67283
privbh_17932,private,-6.2672122,39.5348275,2000.0,234533120196.49173,11726656009.824585
privbh_17933,private,-6.2666313,39.5346873,1000.0,239130818169.3076,23913081816.93076
privbh_17934,private,-6.266672,39.5350868,2000.0,306727747766.8616,15336387388.343079
privbh_17935,private,-6.2666029,39.5350403,2000.0,369088466048.2366,18454423302.411827
privbh_17937,private,-6.266779,39.5317772,3000.0,31933134602.39932,1064437820.0799773
privbh_17938,private,-6.2663555,39.5326904,2000.0,420007510730.75604,21000375536.537804
privbh_17939,private,-6.2655081,39.5333508,3000.0,248295221146.62387,8276507371.554129
privbh_1794,private,-6.1137679,39.2210837,5000.0,190240623050.31903,3804812461.0063806
privbh_17940,private,-6.2655392,39.5333452,2000.0,294176978223.8654,14708848911.19327
privbh_17941,private,-6.2655409,39.5333204,2000.0,283498464147.0381,14174923207.351906
privbh_17942,private,-6.2655648,39.5333515,2000.0,316169994976.3049,15808499748.815245
privbh_17943,private,-6.2653301,39.5326628,2000.0,411367718158.00146,20568385907.900074
privbh_17944,private,-6.266648,39.5342493,2000.0,187259756150.75952,9362987807.537975
privbh_17945,private,-6.2658391,39.5343797,3000.0,139441090978.7943,4648036365.95981
privbh_17946,private,-6.2658918,39.5344377,3000.0,152657527102.02518,5088584236.734173
privbh_17947,private,-6.266071,39.5351891,2000.0,1064095218824.6239,53204760941.23119
privbh_17948,private,-6.2660156,39.5350511,2000.0,245037028665.10138,12251851433.25507
privbh_17949,private,-6.2658575,39.5353523,5000.0,1081889976484.0919,21637799529.68184
privbh_1795,private,-6.1138119,39.2218632,2000.0,18196521350.408897,909826067.5204449
privbh_17950,private,-6.2656289,39.5349975,2000.0,139451382997.0879,6972569149.854395
privbh_17951,private,-6.2653995,39.5352143,2000.0,104046663337.17207,5202333166.8586035
privbh_17952,private,-6.2650661,39.5350028,2000.0,48637435835.62307,2431871791.7811537
privbh_17953,private,-6.2641971,39.5349276,2000.0,105274159041.15729,5263707952.057864
privbh_17954,private,-6.2638276,39.5336725,2000.0,105943776101.54181,5297188805.07709
privbh_17955,private,-6.263896,39.5340642,2000.0,131772316338.02306,6588615816.901153
privbh_17956,private,-6.26446,39.5328891,3000.0,96260938525.65562,3208697950.8551874
privbh_17957,private,-6.2278611,39.2176969,857.1428571428571,90722050678.60614,10584239245.837383
privbh_17958,private,-6.2272876,39.2174181,1000.0,123345179010.80798,12334517901.080797
privbh_17959,private,-6.2274537,39.2172619,857.1428571428571,130018378924.35463,15168810874.508041
privbh_1796,private,-6.1137919,39.2219547,1000.0,40370136084.02639,4037013608.402639
privbh_17960,private,-6.2268892,39.2176576,2000.0,107228527255.25372,5361426362.762686
privbh_17961,private,-6.2269254,39.2180332,2000.0,169236180655.46606,8461809032.773302
privbh_17962,private,-6.2266739,39.2182706,571.4285714285714,87327716121.67836,15282350321.293713
privbh_17963,private,-6.2260074,39.2181016,2000.0,69805070379.27179,3490253518.9635897
privbh_17964,private,-6.2261798,39.2176543,857.1428571428571,19217676556.899933,2242062264.971659
privbh_17965,private,-6.2263102,39.2169409,2000.0,91053629064.2092,4552681453.21046
privbh_17966,private,-6.2267061,39.2165246,2000.0,366368378056.3981,18318418902.819904
privbh_17967,private,-6.2261551,39.2158414,1000.0,8328723802.883766,832872380.2883767
privbh_17968,private,-6.22621,39.2164833,2000.0,105613340679.47159,5280667033.973579
privbh_17969,private,-6.2260523,39.2167442,2000.0,87072203030.84018,4353610151.542008
privbh_1797,private,-6.1137418,39.2222778,1285.7142857142856,116585489396.75461,9067760286.414248
privbh_17970,private,-6.2249179,39.2176744,571.4285714285714,24085434834.703392,4214951096.0730934
privbh_17971,private,-6.2254842,39.2170116,2000.0,79319952553.8271,3965997627.691355
privbh_17972,private,-6.2255056,39.2159453,857.1428571428571,8540885005.561239,996436583.9821447
privbh_17974,private,-6.2249162,39.2161613,428.57142857142856,52109447974.27251,12158871193.996918
privbh_17975,private,-6.2250211,39.2155416,2000.0,75998792013.8006,3799939600.6900296
privbh_17976,private,-6.2245396,39.2150619,2000.0,54256916057.214775,2712845802.8607388
privbh_17977,private,-6.2228323,39.2147272,2000.0,73749545291.6936,3687477264.58468
privbh_17978,private,-6.2219646,39.2152586,857.1428571428571,47766712766.99852,5572783156.149828
privbh_17979,private,-6.2261996,39.2202565,285.7142857142857,182292860175.9395,63802501061.578835
privbh_1798,private,-6.114139,39.2222317,571.4285714285714,125874098291.61172,22027967201.03205
privbh_17980,private,-6.2258825,39.220317,2000.0,74822762593.68854,3741138129.684427
privbh_17981,private,-6.2260689,39.2196172,2000.0,175036655437.40814,8751832771.870407
privbh_17982,private,-6.2261397,39.2192085,2000.0,51091564697.54021,2554578234.8770103
privbh_17983,private,-6.2253417,39.2188179,285.7142857142857,77196423617.57597,27018748266.15159
privbh_17984,private,-6.2253246,39.2189581,1000.0,54278229172.38377,5427822917.238377
privbh_17985,private,-6.2253979,39.2193379,285.7142857142857,91955890086.81436,32184561530.385025
privbh_17986,private,-6.2256817,39.2196167,571.4285714285714,10049114227.932272,1758594989.8881476
privbh_17987,private,-6.2250146,39.219292,285.7142857142857,145486871604.55798,50920405061.59529
privbh_17988,private,-6.2251014,39.2197321,571.4285714285714,31459266407.80425,5505371621.365743
privbh_17989,private,-6.2241813,39.2197172,285.7142857142857,114086664533.61086,39930332586.7638
privbh_1799,private,-6.1138132,39.2222077,2000.0,89012949452.39798,4450647472.619899
privbh_17990,private,-6.2243892,39.2190191,571.4285714285714,20507849470.22787,3588873657.2898774
privbh_17992,private,-6.2233054,39.2193096,2000.0,47791813175.22056,2389590658.761028
privbh_17993,private,-6.2232114,39.2190549,2000.0,70199580336.43748,3509979016.821874
privbh_17994,private,-6.2230646,39.2193246,285.7142857142857,98174700259.01913,34361145090.6567
privbh_17995,private,-6.2229432,39.2188303,285.7142857142857,8080047883.196412,2828016759.118744
privbh_17996,private,-6.2227278,39.2195882,285.7142857142857,24128949119.745907,8445132191.911067
privbh_17997,private,-6.222052,39.2194333,571.4285714285714,93967916492.58377,16444385386.20216
privbh_17998,private,-6.2219895,39.2194577,285.7142857142857,88430445477.95648,30950655917.284767
privbh_17999,private,-6.2221919,39.2198092,2000.0,37312627495.84621,1865631374.7923102
privbh_180,private,-6.1659504,39.2060973,2000.0,522041694073.55695,26102084703.67785
privbh_1800,private,-6.1131917,39.2226024,3000.0,111129256239.16002,3704308541.305334
privbh_18000,private,-6.2221817,39.2198067,2000.0,37081953668.34778,1854097683.417389
privbh_18001,private,-6.2215387,39.2189033,285.7142857142857,19498115930.917168,6824340575.821008
privbh_18002,private,-6.2222169,39.2177767,2000.0,66004880891.94317,3300244044.5971584
privbh_18003,private,-6.2274334,39.217847,285.7142857142857,66360131640.76748,23226046074.26862
privbh_18004,private,-6.2273018,39.2172219,1000.0,144979165708.72308,14497916570.87231
privbh_18005,private,-6.2269205,39.2177777,2000.0,135974085044.63875,6798704252.231937
privbh_18006,private,-6.2264283,39.2182894,2000.0,58041886479.97596,2902094323.998798
privbh_18007,private,-6.2258651,39.2183312,571.4285714285714,72953922499.91843,12766936437.485725
privbh_18008,private,-6.2260966,39.2176938,428.57142857142856,17496022923.31282,4082405348.7729917
privbh_18009,private,-6.2263356,39.2169744,2000.0,96562515395.86008,4828125769.793004
privbh_1801,private,-6.1134741,39.2229725,5000.0,113146723467.42473,2262934469.3484945
privbh_18010,private,-6.2265877,39.2164033,2000.0,334405154436.5352,16720257721.826761
privbh_18013,private,-6.2260591,39.2161039,1000.0,44326720737.74643,4432672073.774643
privbh_18014,private,-6.2261524,39.2168813,2000.0,51474558502.421844,2573727925.121092
privbh_18015,private,-6.225443,39.2171767,2000.0,104706527399.41777,5235326369.970889
privbh_18016,private,-6.225595,39.2169657,857.1428571428571,39731195794.11711,4635306175.9803295
privbh_18017,private,-6.2245823,39.2150376,2000.0,39115668501.94676,1955783425.0973382
privbh_18018,private,-6.2652372,39.5323862,2000.0,86484783778.30978,4324239188.915489
privbh_1802,private,-6.1139695,39.2226115,2000.0,55972475700.654465,2798623785.032723
privbh_18020,private,-6.2666875,39.5311876,2000.0,5537431587.478361,276871579.37391806
privbh_18021,private,-6.2671691,39.5276566,5000.0,20861638137.155266,417232762.7431053
privbh_18022,private,-6.2665264,39.5285032,2000.0,7949534400.308872,397476720.0154436
privbh_18023,private,-6.2667016,39.5301256,3000.0,7127698463.793662,237589948.79312208
privbh_18024,private,-6.2660534,39.5306602,1000.0,35220286861.39172,3522028686.1391726
privbh_18025,private,-6.2660408,39.5306496,1000.0,42848323092.49012,4284832309.249012
privbh_18026,private,-6.2644566,39.5328409,2000.0,111621406147.32985,5581070307.366492
privbh_18027,private,-6.2632404,39.5331134,3000.0,91225811083.01714,3040860369.4339046
privbh_18028,private,-6.2628042,39.5330809,2000.0,43890370551.8208,2194518527.59104
privbh_18029,private,-6.2615889,39.5326268,2000.0,16303766287.17378,815188314.358689
privbh_1803,private,-6.113596,39.2198238,1000.0,129909927440.82404,12990992744.082403
privbh_18030,private,-6.2616564,39.5332579,2000.0,120860961055.73056,6043048052.786529
privbh_18031,private,-6.2608362,39.5338482,3000.0,12564462377.76559,418815412.59218633
privbh_18032,private,-6.2590561,39.5311428,2000.0,11697985314.1861,584899265.709305
privbh_18035,private,-6.2587367,39.5285925,2000.0,31640051167.171783,1582002558.3585892
privbh_18038,private,-6.2567542,39.5321889,5000.0,26026579785.20923,520531595.7041846
privbh_18039,private,-6.2568555,39.5325577,2000.0,43082526165.28218,2154126308.264109
privbh_1804,private,-6.1333521,39.2270083,2000.0,284218346927.5668,14210917346.378338
privbh_18040,private,-6.2597187,39.5325327,2000.0,23763164972.557846,1188158248.6278923
privbh_18041,private,-6.259794,39.5323438,3000.0,9422214709.633276,314073823.6544425
