id,lat,long,fio_load
26762,-5.941553000000006,39.302244,76160000000.0
26813,-5.941627999999998,39.300952,76160000000.0
26815,-5.941455000000002,39.301181,76160000000.0
26816,-5.941086999999998,39.301045,76160000000.0
26817,-5.941173999999996,39.301774,76160000000.0
26830,-5.941477999999994,39.301907,76160000000.0
26831,-5.941340000000006,39.301601,76160000000.0
26832,-5.941062000000002,39.301678,76160000000.0
26847,-5.940899999999998,39.302239,76160000000.0
26853,-5.941511999999994,39.301,76160000000.0
26854,-5.941565000000002,39.301082,76160000000.0
26856,-5.941334999999994,39.301346,76160000000.0
26857,-5.941147999999992,39.301063000000006,76160000000.0
26858,-5.941244999999998,39.301683,76160000000.0
26871,-5.941027,39.301677,76160000000.0
26872,-5.940977999999998,39.301801000000005,76160000000.0
26873,-5.940900999999996,39.302178,76160000000.0
26890,-5.941709999999994,39.30092,76160000000.0
26402,-5.941017000000008,39.300252,76160000000.0
26734,-5.942440000000002,39.300141,76160000000.0
26738,-5.942233999999994,39.3003,76160000000.0
26748,-5.941897,39.300483,76160000000.0
26812,-5.941551999999998,39.300642,76160000000.0
26822,-5.940010000000004,39.30049,76160000000.0
26823,-5.940483999999994,39.300331,76160000000.0
26824,-5.940973999999992,39.300497,76160000000.0
26825,-5.940999999999994,39.300656,76160000000.0
26826,-5.940997000000004,39.300644,76160000000.0
26843,-5.940445000000006,39.300508,76160000000.0
26844,-5.941653999999998,39.300438,76160000000.0
26845,-5.940390999999992,39.300443,76160000000.0
26855,-5.941289999999998,39.300557,76160000000.0
26859,-5.940233999999998,39.300558,76160000000.0
26860,-5.940075000000004,39.300499,76160000000.0
26861,-5.940103999999994,39.30044,76160000000.0
26862,-5.939959000000004,39.300378,76160000000.0
26864,-5.940819999999994,39.300597,76160000000.0
26865,-5.941122000000004,39.300508,76160000000.0
26885,-5.940064000000004,39.299809,76160000000.0
26893,-5.940128,39.300592,76160000000.0
26475,-5.941082,39.302703,76160000000.0
26476,-5.941163000000004,39.302687,76160000000.0
26478,-5.941222999999996,39.302961,76160000000.0
26481,-5.941425999999998,39.303393,76160000000.0
26482,-5.941609000000004,39.303284,76160000000.0
26483,-5.941318000000002,39.303451,76160000000.0
26484,-5.941200999999998,39.303685,76160000000.0
26489,-5.941598999999998,39.303861,76160000000.0
26511,-5.941754000000008,39.302688,76160000000.0
26833,-5.941478999999994,39.302542,76160000000.0
26827,-5.940752999999998,39.300776,76160000000.0
26828,-5.940663999999998,39.30075800000001,76160000000.0
26841,-5.940408000000002,39.301682,76160000000.0
26842,-5.940318999999996,39.300909,76160000000.0
26846,-5.940281999999996,39.300902,76160000000.0
26863,-5.940231999999996,39.30067100000001,76160000000.0
26866,-5.940787000000008,39.30084,76160000000.0
26867,-5.940760000000008,39.301011,76160000000.0
26868,-5.941221999999996,39.30083,76160000000.0
26869,-5.940323,39.301664,76160000000.0
26870,-5.940779999999998,39.301283,76160000000.0
26875,-5.940594999999996,39.301692,76160000000.0
26876,-5.940867000000004,39.301969,76160000000.0
26878,-5.940615999999994,39.301952,76160000000.0
26879,-5.940224999999994,39.301743,76160000000.0
26881,-5.940482999999996,39.301312,76160000000.0
26882,-5.940689000000006,39.301988,76160000000.0
26883,-5.940730999999992,39.301573,76160000000.0
26884,-5.940677000000006,39.30123400000001,76160000000.0
26886,-5.940528,39.301132,76160000000.0
26887,-5.940550999999992,39.301073,76160000000.0
26888,-5.940273000000006,39.300945,76160000000.0
26889,-5.940320999999996,39.300847000000005,76160000000.0
26891,-5.940319999999996,39.301091,76160000000.0
26892,-5.940265,39.300869,76160000000.0
26894,-5.940493999999998,39.301325,76160000000.0
26835,-5.940074999999996,39.302019,76160000000.0
26836,-5.940107999999996,39.302054,76160000000.0
26837,-5.940167999999996,39.301688,76160000000.0
26838,-5.940108000000002,39.30132100000001,76160000000.0
26839,-5.939979999999998,39.301186,76160000000.0
26840,-5.940170000000002,39.301033,76160000000.0
26880,-5.939981000000002,39.300979,76160000000.0
26500,-5.942466999999992,39.305669,76160000000.0
26528,-5.941886,39.304052000000006,76160000000.0
26493,-5.941415000000006,39.304887,76160000000.0
26549,-5.942468999999992,39.304495,76160000000.0
26551,-5.947202000000004,39.305127,76160000000.0
26553,-5.946611999999992,39.305755,76160000000.0
26587,-5.946633999999996,39.305284,76160000000.0
26588,-5.946912,39.305756,76160000000.0
26592,-5.947011000000004,39.305661,76160000000.0
26623,-5.947123000000004,39.305171,76160000000.0
26624,-5.946616000000006,39.304892,76160000000.0
26653,-5.946852,39.304123,76160000000.0
26666,-5.947071000000006,39.30328,76160000000.0
26700,-5.947105999999996,39.30198,76160000000.0
26580,-5.94487200000001,39.306276,76160000000.0
22176,-5.944431999999994,39.300677,76160000000.0
22182,-5.944431999999994,39.300677,76160000000.0
22705,-5.946683999999998,39.299108,76160000000.0
26658,-5.946140999999998,39.299947,76160000000.0
26702,-5.945401999999996,39.300864,76160000000.0
26703,-5.945606999999996,39.300706,76160000000.0
26704,-5.944934000000006,39.300028,76160000000.0
26714,-5.944579000000002,39.299913,76160000000.0
26715,-5.944965999999992,39.299206,76160000000.0
26716,-5.946232999999992,39.29908,76160000000.0
26154,-5.945243000000004,39.303596,76160000000.0
26171,-5.945243000000004,39.303596,76160000000.0
26552,-5.946213999999998,39.304392,76160000000.0
26582,-5.945083999999992,39.304541,76160000000.0
26583,-5.945180000000006,39.30411,76160000000.0
26584,-5.945202999999996,39.304124,76160000000.0
26585,-5.946042,39.304826,76160000000.0
26589,-5.945913000000008,39.304603,76160000000.0
26590,-5.946366999999998,39.30444,76160000000.0
26598,-5.945132999999998,39.304674,76160000000.0
26600,-5.945492000000002,39.304128,76160000000.0
26601,-5.945616999999992,39.304125,76160000000.0
26602,-5.945679999999996,39.304151,76160000000.0
26603,-5.945768000000002,39.304131,76160000000.0
26604,-5.945906000000004,39.304321,76160000000.0
26605,-5.945365999999996,39.303891,76160000000.0
26606,-5.946619999999998,39.304194,76160000000.0
26607,-5.946246999999992,39.304401,76160000000.0
26608,-5.945809000000002,39.304627,76160000000.0
26619,-5.945853999999994,39.30457200000001,76160000000.0
26620,-5.945954000000008,39.30457,76160000000.0
26621,-5.945718999999998,39.304739,76160000000.0
26649,-5.94577,39.303506,76160000000.0
26650,-5.946093000000002,39.303905,76160000000.0
26693,-5.945587,39.303615,76160000000.0
26694,-5.945423,39.30335900000001,76160000000.0
26631,-5.943539999999996,39.302955,76160000000.0
26637,-5.944739000000006,39.30277,76160000000.0
26639,-5.943497000000006,39.302346,76160000000.0
26641,-5.943870999999998,39.302594,76160000000.0
26642,-5.944048,39.30231700000001,76160000000.0
26643,-5.943755000000002,39.30209,76160000000.0
26644,-5.943528999999996,39.301803,76160000000.0
26645,-5.944074999999994,39.301976,76160000000.0
26646,-5.944349000000008,39.30201,76160000000.0
26651,-5.944767999999998,39.302369,76160000000.0
26656,-5.945641000000004,39.30184200000001,76160000000.0
26661,-5.943932999999992,39.302031,76160000000.0
26667,-5.94553,39.301669,76160000000.0
26669,-5.943655999999992,39.302832,76160000000.0
26670,-5.943854,39.302194,76160000000.0
26671,-5.943782000000008,39.302827,76160000000.0
26672,-5.943986999999992,39.302763,76160000000.0
26675,-5.944011000000008,39.302959,76160000000.0
26676,-5.944520999999994,39.30292600000001,76160000000.0
26678,-5.943695000000006,39.301494,76160000000.0
26680,-5.944825000000004,39.302634,76160000000.0
26681,-5.944704000000002,39.302675,76160000000.0
26684,-5.943660000000004,39.30229,76160000000.0
26685,-5.944013999999994,39.302283,76160000000.0
26686,-5.943866000000002,39.302114,76160000000.0
26687,-5.944070999999996,39.302023,76160000000.0
26689,-5.945198,39.30209,76160000000.0
26691,-5.945165000000002,39.302977,76160000000.0
26696,-5.943561000000006,39.30234,76160000000.0
26701,-5.945278000000004,39.301576,76160000000.0
26711,-5.943710000000004,39.301626000000006,76160000000.0
26713,-5.943778000000006,39.301015,76160000000.0
26718,-5.943912,39.301466,76160000000.0
26720,-5.946027999999992,39.302414,76160000000.0
26729,-5.943346000000008,39.30162,76160000000.0
26516,-5.943593000000002,39.303974,76160000000.0
26518,-5.943567999999998,39.303406,76160000000.0
26519,-5.943750000000006,39.303518,76160000000.0
26520,-5.943638999999998,39.30361700000001,76160000000.0
26521,-5.943815,39.303783,76160000000.0
26523,-5.943824000000002,39.303472,76160000000.0
26548,-5.943788999999996,39.303601,76160000000.0
26550,-5.943526,39.303783,76160000000.0
26554,-5.944136999999996,39.303919,76160000000.0
26555,-5.944188,39.30345,76160000000.0
26556,-5.944237,39.303794,76160000000.0
26557,-5.944146000000004,39.303711,76160000000.0
26561,-5.944113000000002,39.303949,76160000000.0
26562,-5.944696999999994,39.303853,76160000000.0
26563,-5.94455299999999,39.303956,76160000000.0
26564,-5.944449000000008,39.303811,76160000000.0
26596,-5.944903999999996,39.303871,76160000000.0
26612,-5.944962,39.303819,76160000000.0
26615,-5.945112999999992,39.30374,76160000000.0
26616,-5.944988999999994,39.303604,76160000000.0
26633,-5.944200999999996,39.303107,76160000000.0
26635,-5.944533999999994,39.303189,76160000000.0
26636,-5.944666000000008,39.303238,76160000000.0
26647,-5.944994000000004,39.303141,76160000000.0
26674,-5.944283000000008,39.303504,76160000000.0
26677,-5.944605000000002,39.303231,76160000000.0
26679,-5.944739000000006,39.303099,76160000000.0
26692,-5.94509,39.303496,76160000000.0
26719,-5.944125,39.303059,76160000000.0
26507,-5.944196000000002,39.304417,76160000000.0
26506,-5.944052999999994,39.305385,76160000000.0
26508,-5.944030000000004,39.304616,76160000000.0
26509,-5.943936999999996,39.30461,76160000000.0
26514,-5.943740000000006,39.304878,76160000000.0
26544,-5.943562000000002,39.304077,76160000000.0
26558,-5.943971999999996,39.304884,76160000000.0
26559,-5.944212000000004,39.304276,76160000000.0
26560,-5.944019999999994,39.30429,76160000000.0
26565,-5.944247999999998,39.304343,76160000000.0
26566,-5.944400000000002,39.304386,76160000000.0
26567,-5.944306999999998,39.304303,76160000000.0
26568,-5.944749000000004,39.305078,76160000000.0
26569,-5.944535000000006,39.305228,76160000000.0
26571,-5.944342999999998,39.304555,76160000000.0
26572,-5.944226999999996,39.304639,76160000000.0
26573,-5.944575,39.304781,76160000000.0
26574,-5.944748000000006,39.304823,76160000000.0
26575,-5.944807000000002,39.304712,76160000000.0
26576,-5.944446000000006,39.304934,76160000000.0
26578,-5.944714999999992,39.306033,76160000000.0
26579,-5.944743999999996,39.306121,76160000000.0
26581,-5.944730000000008,39.304228,76160000000.0
26594,-5.944389999999994,39.305557,76160000000.0
26595,-5.944529,39.304489,76160000000.0
26597,-5.944850000000006,39.304313,76160000000.0
26599,-5.944925999999998,39.304723,76160000000.0
26614,-5.944925999999994,39.3049,76160000000.0
26663,-5.943764000000004,39.300906,76160000000.0
26706,-5.943979000000006,39.300136,76160000000.0
26707,-5.94395000000001,39.299773,76160000000.0
26525,-5.943311000000002,39.302957,76160000000.0
26526,-5.943175999999998,39.303207,76160000000.0
26542,-5.943208,39.303384,76160000000.0
26640,-5.943421000000006,39.302554,76160000000.0
26758,-5.942803999999994,39.302741,76160000000.0
26545,-5.943247999999998,39.305235,76160000000.0
26546,-5.942921999999992,39.30523,76160000000.0
26189,-5.947102999999998,39.300353,76160000000.0
26187,-5.947102999999998,39.300353,76160000000.0
26186,-5.947102999999998,39.300353,76160000000.0
26183,-5.947102999999998,39.300353,76160000000.0
26180,-5.947102999999998,39.300353,76160000000.0
26179,-5.947102999999998,39.300353,76160000000.0
26178,-5.947102999999998,39.300353,76160000000.0
26170,-5.947102999999998,39.300353,76160000000.0
26153,-5.947102999999998,39.300353,76160000000.0
24818,-5.947102999999998,39.300353,76160000000.0
26423,-5.947102999999998,39.300353,76160000000.0
26424,-5.947102999999998,39.300353,76160000000.0
26436,-5.947102999999998,39.300353,76160000000.0
26437,-5.947102999999998,39.300353,76160000000.0
26438,-5.947102999999998,39.300353,76160000000.0
26439,-5.947102999999998,39.300353,76160000000.0
26440,-5.947102999999998,39.300353,76160000000.0
26441,-5.947102999999998,39.300353,76160000000.0
26442,-5.947102999999998,39.300353,76160000000.0
26443,-5.947102999999998,39.300353,76160000000.0
26444,-5.947102999999998,39.300353,76160000000.0
26472,-5.947102999999998,39.300353,76160000000.0
26471,-5.947102999999998,39.300353,76160000000.0
26470,-5.947102999999998,39.300353,76160000000.0
26469,-5.947102999999998,39.300353,76160000000.0
26468,-5.947102999999998,39.300353,76160000000.0
26467,-5.947102999999998,39.300353,76160000000.0
26466,-5.947102999999998,39.300353,76160000000.0
26465,-5.947102999999998,39.300353,76160000000.0
26451,-5.947102999999998,39.300353,76160000000.0
26450,-5.947102999999998,39.300353,76160000000.0
26449,-5.947102999999998,39.300353,76160000000.0
26448,-5.947102999999998,39.300353,76160000000.0
26446,-5.947102999999998,39.300353,76160000000.0
26445,-5.947102999999998,39.300353,76160000000.0
26804,-5.947102999999998,39.300353,76160000000.0
26570,-5.943168999999998,39.307869,76160000000.0
26764,-5.942834000000008,39.29761,76160000000.0
26898,-5.941712000000002,39.296882,76160000000.0
26952,-5.942079000000002,39.297547,76160000000.0
26953,-5.941956000000006,39.29759,76160000000.0
26954,-5.942040999999998,39.297377,76160000000.0
26957,-5.941590999999996,39.294014,76160000000.0
26960,-5.941764999999996,39.295735,76160000000.0
26964,-5.942358000000008,39.294138,76160000000.0
26725,-5.942596000000002,39.29788,76160000000.0
26730,-5.943588000000002,39.299239,76160000000.0
26765,-5.943063,39.297863,76160000000.0
26766,-5.943266000000004,39.298096,76160000000.0
26767,-5.943365999999996,39.297959,76160000000.0
26771,-5.943628999999992,39.299751,76160000000.0
26943,-5.941596000000002,39.298365,76160000000.0
26946,-5.942080000000004,39.298175,76160000000.0
26948,-5.942117999999998,39.298003,76160000000.0
26949,-5.941800000000002,39.298185,76160000000.0
26731,-5.941970000000004,39.299685,76160000000.0
26732,-5.942039999999998,39.299516,76160000000.0
26905,-5.939830000000004,39.299409,76160000000.0
26907,-5.939874,39.298943,76160000000.0
26915,-5.940244000000008,39.298388,76160000000.0
26937,-5.941550999999994,39.299237,76160000000.0
26938,-5.941551,39.298769,76160000000.0
26939,-5.941703,39.298561,76160000000.0
26940,-5.941400999999998,39.298673,76160000000.0
26941,-5.941646000000002,39.298865,76160000000.0
26942,-5.941500999999994,39.298563,76160000000.0
26945,-5.942184999999998,39.298455,76160000000.0
26911,-5.940124000000008,39.298361,76160000000.0
26912,-5.940858,39.298284,76160000000.0
26916,-5.941080000000008,39.297402,76160000000.0
26917,-5.940579000000008,39.297568,76160000000.0
26918,-5.940125999999992,39.297952,76160000000.0
26950,-5.941465000000004,39.297818,76160000000.0
26951,-5.941418999999998,39.298106,76160000000.0
26903,-5.939405999999996,39.298378,76160000000.0
26904,-5.938131000000004,39.295086000000005,76160000000.0
26909,-5.939396000000008,39.298828,76160000000.0
26920,-5.939345000000008,39.298162000000005,76160000000.0
26921,-5.939366999999996,39.298108,76160000000.0
26922,-5.939064000000002,39.297884,76160000000.0
26924,-5.939305000000008,39.29788,76160000000.0
26926,-5.939086999999996,39.296814,76160000000.0
26927,-5.939378999999994,39.297156,76160000000.0
26929,-5.939335000000002,39.29751,76160000000.0
26930,-5.939346000000006,39.297311,76160000000.0
26931,-5.939694999999998,39.29712000000001,76160000000.0
26932,-5.939688000000006,39.297047,76160000000.0
26934,-5.939044999999998,39.297079,76160000000.0
26935,-5.939097000000008,39.297236,76160000000.0
26936,-5.938966000000002,39.296276,76160000000.0
26970,-5.938858000000002,39.295713,76160000000.0
26234,-5.937703999999992,39.299234,76160000000.0
22234,-5.954669999999998,39.307825,76160000000.0
22235,-5.954665,39.307699,76160000000.0
22236,-5.954625999999998,39.307873,76160000000.0
22240,-5.954609999999998,39.308272,76160000000.0
22249,-5.954462000000006,39.308327,76160000000.0
22241,-5.954234000000002,39.308386000000006,76160000000.0
22243,-5.954082999999998,39.307653,76160000000.0
22242,-5.954063000000006,39.307856,76160000000.0
22244,-5.954021,39.307611,76160000000.0
22246,-5.95399399999999,39.307493,76160000000.0
22245,-5.953930000000002,39.307352,76160000000.0
22248,-5.953772999999994,39.307362,76160000000.0
22247,-5.953611,39.307574,76160000000.0
22250,-5.952629999999994,39.307853,76160000000.0
22253,-5.952557999999998,39.307682,76160000000.0
22254,-5.952505999999992,39.307556,76160000000.0
22255,-5.952457000000004,39.307618,76160000000.0
22256,-5.952669000000008,39.307875,76160000000.0
22258,-5.952062000000002,39.307773,76160000000.0
22262,-5.951798,39.30808100000001,76160000000.0
22266,-5.951488000000006,39.308012,76160000000.0
22268,-5.951355999999994,39.308185,76160000000.0
22270,-5.950804999999998,39.308084,76160000000.0
22271,-5.950940000000008,39.308377,76160000000.0
22273,-5.951046999999996,39.308115,76160000000.0
22275,-5.951064000000002,39.307902,76160000000.0
22276,-5.951331000000004,39.307971,76160000000.0
22278,-5.951134000000006,39.307957,76160000000.0
22284,-5.951740999999994,39.307997,76160000000.0
22285,-5.951711999999996,39.307712,76160000000.0
22286,-5.951787000000002,39.307537,76160000000.0
22288,-5.954633999999998,39.308247,76160000000.0
22390,-5.951886000000002,39.303693,76160000000.0
22382,-5.951707000000004,39.305216,76160000000.0
22380,-5.951829999999992,39.305269,76160000000.0
22367,-5.952849,39.305287,76160000000.0
22383,-5.951813,39.305288,76160000000.0
22374,-5.951925000000008,39.305294,76160000000.0
22384,-5.951765999999992,39.305299,76160000000.0
22375,-5.952031000000002,39.305309,76160000000.0
22368,-5.952769000000006,39.305382,76160000000.0
22371,-5.952365000000006,39.305615,76160000000.0
22393,-5.951755000000008,39.306013,76160000000.0
22292,-5.953086000000004,39.306017,76160000000.0
22394,-5.951964000000002,39.30605,76160000000.0
22287,-5.952434000000004,39.30695,76160000000.0
22188,-5.951724999999998,39.30702,76160000000.0
23431,-5.951860000000004,39.309759,76160000000.0
23432,-5.951860000000004,39.309759,76160000000.0
23433,-5.951860000000004,39.309759,76160000000.0
23434,-5.951860000000004,39.309759,76160000000.0
23435,-5.951860000000004,39.309759,76160000000.0
23436,-5.951860000000004,39.309759,76160000000.0
23437,-5.951860000000004,39.309759,76160000000.0
23440,-5.951860000000004,39.309759,76160000000.0
23441,-5.951860000000004,39.309759,76160000000.0
23442,-5.951860000000004,39.309759,76160000000.0
23443,-5.951860000000004,39.309759,76160000000.0
23450,-5.951860000000004,39.309759,76160000000.0
23451,-5.951860000000004,39.309759,76160000000.0
23453,-5.951860000000004,39.309759,76160000000.0
23454,-5.951860000000004,39.309759,76160000000.0
23455,-5.951860000000004,39.309759,76160000000.0
23456,-5.951860000000004,39.309759,76160000000.0
23457,-5.951860000000004,39.309759,76160000000.0
23458,-5.951860000000004,39.309759,76160000000.0
23459,-5.951860000000004,39.309759,76160000000.0
23460,-5.951860000000004,39.309759,76160000000.0
23461,-5.951860000000004,39.309759,76160000000.0
22021,-5.950756000000002,39.304182,76160000000.0
22022,-5.950680000000008,39.30423,76160000000.0
22023,-5.950922999999998,39.304029,76160000000.0
22024,-5.950527999999998,39.303897,76160000000.0
22033,-5.950248999999998,39.304841,76160000000.0
22034,-5.950792,39.303856,76160000000.0
22035,-5.950703000000004,39.303731,76160000000.0
22036,-5.950398999999994,39.303535,76160000000.0
22037,-5.950495000000004,39.304012,76160000000.0
22039,-5.950896000000008,39.304647,76160000000.0
22040,-5.950840999999996,39.304722,76160000000.0
22041,-5.950678000000002,39.305122,76160000000.0
22042,-5.951027,39.304606,76160000000.0
22043,-5.951080999999994,39.304968,76160000000.0
22044,-5.950931000000002,39.304928,76160000000.0
22045,-5.950818999999996,39.305269,76160000000.0
22050,-5.950453000000004,39.303572,76160000000.0
22051,-5.951046000000006,39.305333,76160000000.0
22052,-5.950967999999998,39.305310000000006,76160000000.0
22084,-5.951353000000002,39.30013,76160000000.0
22088,-5.950637999999994,39.303768,76160000000.0
22089,-5.950561000000002,39.3039,76160000000.0
22093,-5.951611999999996,39.302733,76160000000.0
22094,-5.951283999999998,39.302851,76160000000.0
22101,-5.950588999999996,39.305337,76160000000.0
22129,-5.950740999999996,39.302687,76160000000.0
22151,-5.949798,39.306966,76160000000.0
22152,-5.949749,39.306923,76160000000.0
22153,-5.949944999999994,39.306687,76160000000.0
22154,-5.949950999999992,39.306582,76160000000.0
22155,-5.949965999999992,39.306887,76160000000.0
22156,-5.949845000000004,39.306765,76160000000.0
22162,-5.949747000000004,39.306371,76160000000.0
22163,-5.949780999999994,39.306445,76160000000.0
22189,-5.951474999999996,39.306958,76160000000.0
22191,-5.951656999999994,39.306643,76160000000.0
22263,-5.951578999999994,39.307853,76160000000.0
22264,-5.951647,39.307794,76160000000.0
22265,-5.951571000000006,39.307609,76160000000.0
22269,-5.951132999999998,39.307486,76160000000.0
22272,-5.950949999999996,39.307825,76160000000.0
22274,-5.951168000000004,39.307697,76160000000.0
22277,-5.951078999999992,39.30762,76160000000.0
22279,-5.951247,39.307807,76160000000.0
22280,-5.951452999999996,39.307232,76160000000.0
22281,-5.951626,39.30712,76160000000.0
22282,-5.951529000000004,39.30714,76160000000.0
26784,-5.949992000000002,39.30684,76160000000.0
26785,-5.949992000000002,39.30684,76160000000.0
26786,-5.949992000000002,39.30684,76160000000.0
26793,-5.949992000000002,39.30684,76160000000.0
26794,-5.949992000000002,39.30684,76160000000.0
26795,-5.949992000000002,39.30684,76160000000.0
26796,-5.949992000000002,39.30684,76160000000.0
26798,-5.949992000000002,39.30684,76160000000.0
26807,-5.949992000000002,39.30684,76160000000.0
22053,-5.951163999999994,39.30573900000001,76160000000.0
22054,-5.951170999999994,39.306056,76160000000.0
22055,-5.950398000000002,39.305706,76160000000.0
22056,-5.950464000000006,39.30568,76160000000.0
22057,-5.950732999999994,39.305712,76160000000.0
22058,-5.950622999999998,39.305717,76160000000.0
22061,-5.951036,39.306171,76160000000.0
22062,-5.950635000000004,39.305722,76160000000.0
22079,-5.949931000000004,39.305535,76160000000.0
22080,-5.951098000000004,39.305754,76160000000.0
22081,-5.950843000000002,39.306179,76160000000.0
22099,-5.951231999999994,39.305437,76160000000.0
22100,-5.951214999999998,39.30549,76160000000.0
22103,-5.950396999999996,39.305447,76160000000.0
22185,-5.947891000000002,39.306165,76160000000.0
22385,-5.951349000000006,39.305451,76160000000.0
22389,-5.951584999999994,39.305619,76160000000.0
22391,-5.951524000000004,39.305969,76160000000.0
22395,-5.951127000000006,39.306011,76160000000.0
22026,-5.948429000000004,39.30453100000001,76160000000.0
22027,-5.948491000000004,39.304864,76160000000.0
22028,-5.948601000000004,39.304768,76160000000.0
22030,-5.949242000000002,39.304826,76160000000.0
22031,-5.949458000000006,39.304466,76160000000.0
22032,-5.949817000000008,39.304447,76160000000.0
22046,-5.948839,39.304919000000005,76160000000.0
22047,-5.949633000000006,39.305269,76160000000.0
22048,-5.949560999999996,39.304297,76160000000.0
22059,-5.949886999999994,39.304854,76160000000.0
22063,-5.949871000000004,39.305538,76160000000.0
22074,-5.948173000000006,39.304585,76160000000.0
22075,-5.948726999999998,39.304278,76160000000.0
22078,-5.94905899999999,39.305192,76160000000.0
22085,-5.949674999999994,39.304593,76160000000.0
22104,-5.949950999999994,39.30501,76160000000.0
22105,-5.950037,39.305243,76160000000.0
22107,-5.949651000000006,39.305268,76160000000.0
22108,-5.949682000000008,39.305459,76160000000.0
22109,-5.950129000000004,39.305289,76160000000.0
22141,-5.949721999999998,39.305877,76160000000.0
22145,-5.947262999999994,39.305743,76160000000.0
22146,-5.947374000000004,39.305591,76160000000.0
26609,-5.947217999999998,39.305842,76160000000.0
26625,-5.947236,39.305471,76160000000.0
22298,-5.949672,39.307489,76160000000.0
22169,-5.949672,39.307489,76160000000.0
22168,-5.949672,39.307489,76160000000.0
22167,-5.949672,39.307489,76160000000.0
22166,-5.949672,39.307489,76160000000.0
22164,-5.949672,39.307489,76160000000.0
22161,-5.949639999999996,39.306436000000005,76160000000.0
22142,-5.949562999999992,39.306494,76160000000.0
22157,-5.949359000000004,39.307174,76160000000.0
22160,-5.949354000000002,39.306607,76160000000.0
22159,-5.949207999999994,39.307017,76160000000.0
22158,-5.949124000000006,39.306763,76160000000.0
22132,-5.949072999999998,39.307455,76160000000.0
22133,-5.948978999999994,39.307383,76160000000.0
22136,-5.948936999999998,39.30734400000001,76160000000.0
22135,-5.948874,39.30729,76160000000.0
22170,-5.948847999999996,39.30706,76160000000.0
22137,-5.948789000000004,39.306927,76160000000.0
22172,-5.948766000000006,39.307232,76160000000.0
22173,-5.948587000000006,39.306892,76160000000.0
22174,-5.948228999999996,39.307175,76160000000.0
22175,-5.948198999999992,39.307027,76160000000.0
22138,-5.948183000000006,39.306396,76160000000.0
22139,-5.948015000000008,39.306573,76160000000.0
22020,-5.949112000000002,39.302289,76160000000.0
22068,-5.948177,39.303808,76160000000.0
22143,-5.947157000000002,39.30646,76160000000.0
26626,-5.947048999999998,39.306408,76160000000.0
26627,-5.947042999999992,39.306515,76160000000.0
22016,-5.946189000000004,39.31088,76160000000.0
22446,-5.960384999999998,39.309498,76160000000.0
22479,-5.960112999999998,39.308424,76160000000.0
22481,-5.960309000000002,39.308844,76160000000.0
22482,-5.960545000000006,39.3089,76160000000.0
22483,-5.960318,39.308088,76160000000.0
22484,-5.960514000000008,39.308285,76160000000.0
22485,-5.960214999999992,39.308424,76160000000.0
22489,-5.960189999999994,39.307963,76160000000.0
22490,-5.960167999999998,39.307827,76160000000.0
22491,-5.960191999999998,39.307992,76160000000.0
22492,-5.960246,39.307892,76160000000.0
22493,-5.960399000000002,39.307964,76160000000.0
22494,-5.960137999999994,39.308016,76160000000.0
22495,-5.960072000000006,39.308186,76160000000.0
22498,-5.960182999999994,39.30846,76160000000.0
22499,-5.960180000000006,39.308636,76160000000.0
22500,-5.960441000000008,39.308317,76160000000.0
22501,-5.960310000000002,39.307893,76160000000.0
22502,-5.960538000000004,39.308288,76160000000.0
22503,-5.960701,39.3084,76160000000.0
22504,-5.960115999999994,39.308851,76160000000.0
22506,-5.960794999999998,39.30808,76160000000.0
22522,-5.960468000000006,39.310777,76160000000.0
22527,-5.96064,39.307876,76160000000.0
22528,-5.960620000000006,39.307641,76160000000.0
22605,-5.960756999999994,39.305633,76160000000.0
22607,-5.960471999999998,39.305422,76160000000.0
22608,-5.960347999999996,39.305863,76160000000.0
23005,-5.960648000000004,39.305867,76160000000.0
23006,-5.960648000000004,39.305867,76160000000.0
23011,-5.960648000000004,39.305867,76160000000.0
23012,-5.960648000000004,39.305867,76160000000.0
23055,-5.960648000000004,39.305867,76160000000.0
23056,-5.960648000000004,39.305867,76160000000.0
23060,-5.960648000000004,39.305867,76160000000.0
23061,-5.960648000000004,39.305867,76160000000.0
23071,-5.960648000000004,39.305867,76160000000.0
23072,-5.960648000000004,39.305867,76160000000.0
23074,-5.960648000000004,39.305867,76160000000.0
23077,-5.960648000000004,39.305867,76160000000.0
23563,-5.960648000000004,39.305867,76160000000.0
23564,-5.960648000000004,39.305867,76160000000.0
23985,-5.960554999999996,39.305747,76160000000.0
23996,-5.960554999999996,39.305747,76160000000.0
22518,-5.960782999999996,39.307272,76160000000.0
22519,-5.960716999999998,39.307197,76160000000.0
22520,-5.960587999999996,39.307184,76160000000.0
22524,-5.960699999999994,39.307341,76160000000.0
22529,-5.960197999999998,39.30688,76160000000.0
22553,-5.960474999999994,39.30684,76160000000.0
22584,-5.960738000000004,39.306478000000006,76160000000.0
22585,-5.960657000000002,39.306883,76160000000.0
22586,-5.960628000000008,39.306322,76160000000.0
22587,-5.960721999999998,39.306967,76160000000.0
22588,-5.96059499999999,39.307135,76160000000.0
22590,-5.960719999999998,39.30721,76160000000.0
22591,-5.960313000000004,39.306888,76160000000.0
22593,-5.960422000000002,39.307325,76160000000.0
22594,-5.960706999999994,39.307248,76160000000.0
22595,-5.960148000000008,39.307177,76160000000.0
